storage_id,unit_id,unit_kind,final_role,storage_kind,storage_path,byte_start,byte_end,logical_character_count,logical_byte_count,logical_sha256,physical_file_sha256,public_repository_status
storage:bibit:record:bibit000076,bibit:record:bibit000076,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7469843,7573431,102625,103588,7171a9c30f1e79536cde9b265de541b85a874c18a3892f213fcd3008910baf5c,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000077,bibit:record:bibit000077,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7573432,7669136,93024,95704,0e70a9779c4c5010f3f7406f2776d4e2b44ddcd6969f7c66a6b2acd8b06b1eff,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000079,bibit:record:bibit000079,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7669137,7688187,18863,19050,66d90481f66b9946fc1b05470afdc0f0b24acc06e75add01755355c5b5fa8075,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000080,bibit:record:bibit000080,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7688188,7958515,267027,270327,cc9aef09d675e72503b12011e6db8525ec52be8cfff46549822e059b197da1b2,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000081,bibit:record:bibit000081,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7958516,7985456,26929,26940,c4f90d0b1b3d3252164cab2b1404df72e477bfb23adef714d85847cfb3b537eb,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000082,bibit:record:bibit000082,broader,historical_non_sonnet_poetry,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3873357,3873415,58,58,8ad5e4c8521003b1289a6d12f7bac7ac72752382de065fe43fcdfb5d046584f8,4bfbb270aa56f69b30096f4121ca11a51bf2a2070deacf9b286fc4c205087a6c,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000083,bibit:record:bibit000083,broader,historical_non_sonnet_poetry,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3873416,3877501,4042,4085,a1a4cd3b6ed80b95e679373bac54c66f0fa883dec38aa893afae3ceff8458fd2,4bfbb270aa56f69b30096f4121ca11a51bf2a2070deacf9b286fc4c205087a6c,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000084,bibit:record:bibit000084,broader,historical_non_sonnet_poetry,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3877502,3893121,15515,15619,80ce64aecb33cb0b3fd01457dda7cbeaf6b42bfbb5175aaf2079447a0b4ec601,4bfbb270aa56f69b30096f4121ca11a51bf2a2070deacf9b286fc4c205087a6c,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000085,bibit:record:bibit000085,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7985457,8027441,41694,41984,ce11a1a9cac8657c241c314f697d60d71ea7b85779487bbedaf43202dee8bcd8,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000086,bibit:record:bibit000086,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,390127,417188,26721,27061,92e89e6f6615652ea3ec760fbffdec5fcedd89af64e7eedd21e6a7f99fb369c3,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000088,bibit:record:bibit000088,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,417189,752155,331921,334966,1c4ec5528a0a7ad5327efcf7480e768e40e1eb3932917fdb816c497ebe247b59,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000089,bibit:record:bibit000089,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,8027442,8074355,46426,46913,cd28afe64e28d07c05ffff4446b8dd8963574535a9971de0105144c38dfb44dd,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000092,bibit:record:bibit000092,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,752156,927482,174121,175326,e11189e84f4f75db78e205a00b3531ea84b1281e1a789155c7126560df68be88,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000094,bibit:record:bibit000094,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,8074356,8715422,631459,641066,3c1f1c93387ef92417354efee8f650527af02c7537b9cda800433127b6e64caf,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000095,bibit:record:bibit000095,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,8715423,8822107,105439,106684,ff639a115dcc5b6df9d9d9c2702c4b9d341a45dcc5c6cd1495c742299aeb477d,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000096,bibit:record:bibit000096,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,8822108,9177428,350885,355320,e3f76f380f69162c7b3c52f487d6120d235b6f52ec286ff4ab37038920509666,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000098,bibit:record:bibit000098,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,927483,5046956,4081214,4119473,717d493ddc4a6cd6eec7d937970924e2b13dab0e7018ab9962c5469012a6e352,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000099,bibit:record:bibit000099,broader,historical_non_sonnet_poetry,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3893122,4335610,438847,442488,7b28240622f8cc9c62215352c881a75a99126d9752949d501a6c1ebb5c820bf0,4bfbb270aa56f69b30096f4121ca11a51bf2a2070deacf9b286fc4c205087a6c,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000100,bibit:record:bibit000100,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9177429,9179303,1836,1874,2085f71433d4e2dea25180f7a47bb2ca89e1f95ad3244c26172ae1c09a909f9d,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000102,bibit:record:bibit000102,broader,historical_non_sonnet_poetry,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,4335611,4389312,53190,53701,f94fedc81d36663f4fb8f04ed51a2f8da01613761068093ef9adbb96cd206d17,4bfbb270aa56f69b30096f4121ca11a51bf2a2070deacf9b286fc4c205087a6c,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000104,bibit:record:bibit000104,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,5046957,5063051,16004,16094,c3c34e289f4909f0c41861e723f8049ea32b11b91b55e1a2645b983273e22576,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000105,bibit:record:bibit000105,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,5063052,5078090,14923,15038,d7920538efa0a7586b62be01c8cec4274e7b1b4bbca72891ddb60d83f923e6cf,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000107,bibit:record:bibit000107,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9302022,9356923,54558,54901,a3e7360ec14b2320a029d901f11f6c8a6c78a7321fb4a5222f5e317d183c6869,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000111,bibit:record:bibit000111,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9356924,9419615,62660,62691,7719d7fefc4145b63cf54c67cfd1414ea54d6aac087a399a636ae966f8423963,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000113,bibit:record:bibit000113,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9419616,9557624,135267,138008,b40ffb4cb08ba72d71224127865b8c70ed7247676f9f7884f7bab8e56f8eddb7,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000114,bibit:record:bibit000114,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,5078091,5096776,18521,18685,27d5258169cbfff0eec544ca978ff6ea80c0ac32077204be10da43516b78699e,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000116,bibit:record:bibit000116,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9557625,9602231,44060,44606,b9265f370872420ffa23e3bdee25c1227a80a2186f716142c00625a731a68627,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000119,bibit:record:bibit000119,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9602232,9717893,113983,115661,880f57e13c2d9a29b5c8716a0ce25dc90f2a2f12ecc15023ee8e0d360736d302,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000120,bibit:record:bibit000120,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9717894,9901182,182061,183288,b1778c5419bb03f5b069aa83634697bf3425211b02c203878cda438c07194f70,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000121,bibit:record:bibit000121,broader,historical_non_sonnet_poetry,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,4389313,4389417,104,104,acf31c61726de52a1861e98a35aafee5dd57693cd3ab235dc479712907cc84ae,4bfbb270aa56f69b30096f4121ca11a51bf2a2070deacf9b286fc4c205087a6c,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000122,bibit:record:bibit000122,broader,historical_non_sonnet_poetry,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,4389418,4966799,573708,577381,2eefe5978880eb2288e768bb7dd4ce52049e2486147bfb74905773efd365e3d6,4bfbb270aa56f69b30096f4121ca11a51bf2a2070deacf9b286fc4c205087a6c,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000123,bibit:record:bibit000123,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,5662607,6376052,701828,713445,d6e76cb2b9aeba18359b9ef19fe92896414e88e17d34d0dd4114441a020dd1eb,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000124,bibit:record:bibit000124,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9901183,9978306,76257,77123,c63ee4bb9d8950e5992825cea6a5ecfc60ed367150cbcacc2e32a72535a0525c,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000126,bibit:record:bibit000126,broader,historical_non_sonnet_poetry,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,4966800,5005287,38156,38487,c295995fceab109fbfa4a390789256a59a41bbd7e0a75e3a25713093abd98296,4bfbb270aa56f69b30096f4121ca11a51bf2a2070deacf9b286fc4c205087a6c,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000127,bibit:record:bibit000127,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9978307,10111418,131798,133111,599528061ea1d0c267c86a4b607e78dd54cf2e6234a2efd3af63caebdcc9866e,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000128,bibit:record:bibit000128,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,10111419,10141663,29903,30244,5540df035783968ad014f6afae4390c76d106b9769a84db0f605a40d02b3019a,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000129,bibit:record:bibit000129,broader,historical_non_sonnet_poetry,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,5005288,5093569,87283,88281,6298f33801d7af8763f534d1902f3e26e45e2338804384e77ff5f79f0aca0bbc,4bfbb270aa56f69b30096f4121ca11a51bf2a2070deacf9b286fc4c205087a6c,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000130,bibit:record:bibit000130,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,10141664,10229596,87163,87932,c4d5160a5842283621bad3fa43945ff37a17935181d7d9ca9e79a20b25b8c580,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000131,bibit:record:bibit000131,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,6376053,6453390,76876,77337,398c22ef5d035e09b0942a3ecdbc180a6fbc76335d57ab6722c0b90ceb6d08f5,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000132,bibit:record:bibit000132,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,6453391,6517037,63079,63646,2c85424bb1907fb166487b81db8e7d59682fdf1cf02fb3f1bd771e6d2a33157e,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000133,bibit:record:bibit000133,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,10229597,10288552,58419,58955,c7caa8fa7baa5a4784a9849cb2268e7709a8b8d1225d813757f55bf3dbb12631,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000134,bibit:record:bibit000134,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,10288553,10461389,171610,172836,f91e8815f22219db969e7a063c52d07234045a71dbe916c260b920be2a85a08a,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000137,bibit:record:bibit000137,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,14916856,15844954,917968,928098,3581e1be5250ce8e77e10876a65085f4dd34512734c44a895d63729a6f44e087,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000139,bibit:record:bibit000139,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,6517038,6762322,239854,245284,a4de79a4bdfd24f95c968e80a3f1d2e0e7d79a645bdd36b527ce857b0a12c4ea,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000141,bibit:record:bibit000141,broader,historical_non_sonnet_poetry,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,5093570,5163698,69428,70128,573ff31767b6a994bb918bc1e59bd355a1532c58f084019a74978fe4091b96fc,4bfbb270aa56f69b30096f4121ca11a51bf2a2070deacf9b286fc4c205087a6c,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000142,bibit:record:bibit000142,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,16052736,16067985,15063,15249,56a65c977a48d061ddce9cc045a70cd639a3e05002afcb154d5b2ee708693bd8,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000143,bibit:record:bibit000143,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,16067986,16187520,118327,119534,ff92a1d6e855130cd9820f211829748019730c98c78571e912f55f7f1608d5e6,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000145,bibit:record:bibit000145,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,16187521,16236544,48463,49023,68a07531900531e46b797b5cae5afebea04e7a34586398cf13d1898cfc5cb173,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000146,bibit:record:bibit000146,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,6762323,6774874,12446,12551,d3b8ffc2394d7ea5f3360eb2b13cd3999df15a80c300b4874aeb303e319bc0eb,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000147,bibit:record:bibit000147,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,6774875,6787095,12050,12220,751a58a3b4e97253717f3669a29d30b84ad1fa42325f3201e5f07f4967c7cc30,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000149,bibit:record:bibit000149,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,16236545,16298275,61152,61730,f67b9b1c01bebac859c28fdb06bc167c21eb968d88d7cabb3d12b80d5cf14cfc,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000150,bibit:record:bibit000150,broader,historical_non_sonnet_poetry,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,5163699,5180065,16204,16366,abd2fbf7c622d39ecb9706724182ff64679ebcea950c0f3824876be252407051,4bfbb270aa56f69b30096f4121ca11a51bf2a2070deacf9b286fc4c205087a6c,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000151,bibit:record:bibit000151,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,16298276,16404782,105434,106506,7b971647da3e2f2dd6cd668a84047d8f034a69f07c88376b6a6ece936461247d,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000152,bibit:record:bibit000152,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,16404783,16515648,109640,110865,4be1f35a68e665daa8cbe08e21a726980709eaea8451079da5c4f97fa5b225dd,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000154,bibit:record:bibit000154,broader,nineteenth_century_bridge,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,6787096,6787569,468,473,68584c8e3f0a609b7533efb1475c95fd83da5bedc08a81dc43ed21149311f9bc,ee447e65c2ce1e1ac950b8c4d7faaa7474fd0606c31deaabbca36011431829a1,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000155,bibit:record:bibit000155,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,16515649,17119587,600471,603938,d9e7602243ab5c083c0bf87ded275a84fe4654723991dbf5990f0b66d2608191,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000156,bibit:record:bibit000156,broader,historical_general,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,17119588,17141649,21853,22061,9edbf64d9aee746017f7a20f45fc6b4d12d0c50a2f29e4d844390c3c0ed9746b,9d798cd2a69a7ab7da0ff1272a81160aff00b7ac18617dddee557c564dfb7f0a,committed_v1_reference_or_v8_delta
storage:bibit:record:bibit000157,bibit:record:bibit000157,broader,historical_non_sonnet_poetry,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,5180066,5210063,29574,29997,8c4819d936ae664abe07cf859d8f5b3f6e5b2f66079fec32e6a371efb43b3fde,4bfbb270aa56f69b30096f4121ca11a51bf2a2070deacf9b286fc4c205087a6c,committed_v1_reference_or_v8_delta
