record_id,wordpress_page_id,title,author,landing_page_url,reference_edition,period_bucket,input_role,final_broader_role,probe_decision,final_decision,resolution_reason,extraction_policy,canonical_reference_ids,removed_reference_ids,license_label,license_url,source_cache_path,source_sha256,source_character_count,retained_broader_character_count,excluded_source_character_count,sonnet_candidate_count,eligible_sonnet_count,protected_sonnet_count,activation_status,artifact_status,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_sha256
ll:2367160,2367160,Scritti editi e postumi,Carlo Bini,https://liberliber.it/autori/autori-b/carlo-bini/scritti-editi-e-postumi/,"Scritti editi e postumi / di Carlo Bini - Lugano : Tip. della Svizzera italiana, 1849 - 413 p. ; 20 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,gutenberg_previous_pool:pg49599;gutenberg_resolved:49599,gutenberg_previous_pool:pg49599;gutenberg_resolved:49599,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2367160.txt,a4b843f40b769f8e2b8ed39c488b0353958498ee55f92bdc21c3edb40fcc4358,530590,0,530590,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2374924,2374924,Nuovi canti,Mariannina Coffa Caruso,https://liberliber.it/autori/autori-c/mariannina-coffa-caruso/nuovi-canti/,"Nuovi canti / di Mariannina Coffa Caruso in Morana da Noto. - Torino : Stamp. dell'Unione tip.-editrice, 1863. - 134 p. ; 18 cm.",nineteenth_century,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2374924.txt,9a29cd2c7aca06dd4dded748d1756e9dbc4fd972f0bb2cfc753b884a44a0fffd,87342,87342,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,602078,692278,87342,90200,9a29cd2c7aca06dd4dded748d1756e9dbc4fd972f0bb2cfc753b884a44a0fffd
ll:2375058,2375058,La pratica del distillatore e confettiere italiano,Giuseppe Antonio Landriani,https://liberliber.it/autori/autori-l/giuseppe-antonio-landriani/la-pratica-del-distillatore-e-confettiere-italiano/,"La pratica del distillatore e confettiere italiano opera di Gioseffantonio Landriani in cui s’insegna a far conserve di frutti e di agrumi, ed a formar gelati, marzapani e rosolii d’ogni qualita coll’aggiunta di un nuovo metodo facilissimo per fare i rosolii, ratafia e per fare l’acqua di Colonia ec. ec. - Napoli: presso Gennaro Matarazzo, 1823. - XII, 75, [1] p.; 12°",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2375058.txt,ddf2fa4ec7bcf643ca3d182e18324fa606d4f0d783bbcb4ae74b79cd142c29da,79709,79709,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,9017254,9098203,79709,80949,ddf2fa4ec7bcf643ca3d182e18324fa606d4f0d783bbcb4ae74b79cd142c29da
ll:2378187,2378187,Cinematografo cerebrale,Edmondo De Amicis,https://liberliber.it/autori/autori-d/edmondo-de-amicis/cinematografo-cerebrale/,"Cinematografo cerebrale / Edmondo De Amicis ; a cura di Biagio Prezioso. - Roma : Salerno, 1995!. - 105 p. ; 17 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2378187.txt,b8561088081367856743b4bfb28cbb149e16da1c2f5da9dc14177ddf87784e86,83614,83614,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,9098204,9184089,83614,85885,b8561088081367856743b4bfb28cbb149e16da1c2f5da9dc14177ddf87784e86
ll:2394517,2394517,Elegie romane,Gabriele D'Annunzio,https://liberliber.it/autori/autori-d/gabriele-dannunzio/elegie-romane/,"Elegie romane : 1887-1891 / Gabriele D'Annunzio. - Bologna : Zanichelli, 1892. - 164 p. ; 17.",nineteenth_century,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2394517.txt,9933a9bea0c187580cde1e29c3f17f130896a3a264178f9039ecf53e420f6d68,41232,41232,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,692279,733868,41232,41589,9933a9bea0c187580cde1e29c3f17f130896a3a264178f9039ecf53e420f6d68
ll:2397412,2397412,Cecco d'Ascoli,Pietro Fanfani,https://liberliber.it/autori/autori-f/pietro-fanfani/cecco-dascoli/,"Cecco d'Ascoli : racconto storico del secolo 14. / di Pietro Fanfani. - Leipzig : F. A. Brockhaus, 1871. - XXXII, 287 p. ; 19 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,gutenberg_previous_pool:pg58505;gutenberg_resolved:58505,gutenberg_previous_pool:pg58505;gutenberg_resolved:58505,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2397412.txt,90d2611ea45f6aad20b0e6a19b7ad21351046d8f5583c0d2094df48b154df6ff,633357,0,633357,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2399528,2399528,Linguaggio e proverbi marinareschi,Emanuele Celesia,https://liberliber.it/autori/autori-c/emanuele-celesia/linguaggio-e-proverbi-marinareschi/,"Linguaggio e proverbi marinareschi / per Emanuele Celesia. - Genova : Tip. del R. Istituto Sordo-Muti, 1884. - 174 p. ; 18 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,gutenberg_previous_pool:pg48070;gutenberg_resolved:48070,gutenberg_previous_pool:pg48070;gutenberg_resolved:48070,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2399528.txt,be8b09c7888f966463b7650db1eca0139e832a0a554d73bd2096f54fdfc8ea33,134035,0,134035,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2399681,2399681,Racconti e bozzetti,Enrico Castelnuovo,https://liberliber.it/autori/autori-c/enrico-castelnuovo/racconti-e-bozzetti/,"Racconti e bozzetti / Enrico Castelnuovo. - Firenze : successori Le Monnier, 1872. - 407 p. ; 19 cm",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_after_bounded_review,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2399681.txt,04db9d53c6b728c22ee2d1e6cdf8095aec6dfc56999abcbe8d061849ff6e7f2a,721663,721663,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,9184090,9911450,721663,727360,04db9d53c6b728c22ee2d1e6cdf8095aec6dfc56999abcbe8d061849ff6e7f2a
ll:2403163,2403163,Vita mondana,Ines Benaglio Castellani-Fantoni (alias Memini),https://liberliber.it/autori/autori-b/ines-benaglio-castellani-fantoni/vita-mondana/,"Vita mondana / Ines Benaglio Castellani Fantoni. - Milano : Libr. edit. Galli di C. Chiesa e F. Guindani, 1891. - 48 p. ; 20 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,gutenberg_previous_pool:pg61563;gutenberg_resolved:61563,gutenberg_previous_pool:pg61563;gutenberg_resolved:61563,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2403163.txt,762c5457ba22c4e684f85d12ba0e6103c8f07bd26d3f632a39994311d5d508de,336642,0,336642,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2405014,2405014,Frutti proibiti,Salvatore Farina,https://liberliber.it/autori/autori-f/salvatore-farina/frutti-proibiti/,"Frutti proibiti : (fiamma vagabonda) / Salvatore Farina. - Milano : Libr. Edit. Contemporanea, stampa 1892. - 237 p. ; 19 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,gutenberg_pass_1b:pg61975;gutenberg_resolved:61975,gutenberg_pass_1b:pg61975;gutenberg_resolved:61975,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2405014.txt,a4f8dba32a0f9d554049b7e4a2bed560b04fefe2f23a082a422a41cfe21fe28f,280058,0,280058,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2405027,2405027,Tizio Caio Sempronio,Anton Giulio Barrili,https://liberliber.it/autori/autori-b/anton-giulio-barrili/tizio-caio-sempronio/,"Tizio Caio Sempronio : storia mezzo romana / Anton Giulio Barrili. - 2. ed. riveduta e corretta. - Milano : Treves, 1879. - 334 p. ; 19 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_after_bounded_review,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2405027.txt,edbafff9a801e7ef1486b3b142d86c35e35146eb8d8207f92b2275b2befdd91b,444651,444651,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,9911451,10359555,444651,448104,edbafff9a801e7ef1486b3b142d86c35e35146eb8d8207f92b2275b2befdd91b
ll:2405066,2405066,Peregrinazioni d'uno zingaro per laghi ed Alpi,Valentino Carrera,https://liberliber.it/autori/autori-c/valentino-carrera/peregrinazioni-duno-zingaro-per-laghi-ed-alpi/,"Peregrinazioni d'uno zingaro per laghi ed Alpi : il lago Maggiore, l'Ossola, la Frua ed il Gries / di Valentino Carrera. - 2. ed. corretta ed accresciuta. - Torino : Tip. Letteraria, 1861.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,gutenberg_previous_pool:pg62789;gutenberg_resolved:62789,gutenberg_previous_pool:pg62789;gutenberg_resolved:62789,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2405066.txt,94ab8c63bf305b685d463a4ac0380730713cd139eea13f1dd131f2410404072c,390149,0,390149,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2405379,2405379,Nuovi versi,Vittorio Betteloni,https://liberliber.it/autori/autori-b/vittorio-betteloni/nuovi-versi/,"Nuovi versi / di Vittorio Betteloni ; con prefazione di Giosue Carducci. - Bologna : N. Zanichelli, 1880. - XLVII, 182 p. ; 16 cm.",nineteenth_century,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2405379.txt,546d3748d73f3bca0cb82e843f1e335ebb9607b6f1f8a7e8a36c24d8b29ad889,132325,132325,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,733869,867306,132325,133437,546d3748d73f3bca0cb82e843f1e335ebb9607b6f1f8a7e8a36c24d8b29ad889
ll:2405917,2405917,Dalla spuma del mare,Salvatore Farina,https://liberliber.it/autori/autori-f/salvatore-farina/dalla-spuma-del-mare/,"Dalla spuma del mare : racconto / Salvatore Farina. - 2. ed.. - Milano : Tip. editrice lombarda, 1876. - 218 p. ; 18 cm",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_after_bounded_review,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2405917.txt,14956ffb3964f18929baef4f5241f6ae0d3bfb0c64b90fd1e6102b16c4b28cd2,208579,208579,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,10359556,10570084,208579,210528,14956ffb3964f18929baef4f5241f6ae0d3bfb0c64b90fd1e6102b16c4b28cd2
ll:2407654,2407654,Le greche,Tullio Giordana,https://liberliber.it/autori/autori-g/tullio-giordana/le-greche/,"Le greche : novelle / Tullio Giordana. - Torino : Roux Frassati e C., 1899. - 115 p. ; 19 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2407654.txt,a834837f99d1ecacea19fa213e9ddebddbb79e7c38f1233795e958f17387a9b3,93569,93569,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,10570085,10665662,93569,95577,a834837f99d1ecacea19fa213e9ddebddbb79e7c38f1233795e958f17387a9b3
ll:2408339,2408339,I ladri di cadaveri,Jarro (alias Giulio Piccini),https://liberliber.it/autori/autori-j/jarro-alias-giulio-piccini/i-ladri-di-cadaveri/,"I ladri di cadaveri / Jarro (Giulio Piccini) ; a cura di Claudio Gallo ; introduzione di Luca Crovi. - Reggio Emilia : Aliberti, [2004]. - 316 p. ; 21 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2408339.txt,735ae59d0201725a9bf64eaddbc67ec4b64cf91a746ee02082b159df5d4c0bee,499620,499620,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,10665663,11176766,499620,511103,735ae59d0201725a9bf64eaddbc67ec4b64cf91a746ee02082b159df5d4c0bee
ll:2408690,2408690,Forza irresistibile,Cordelia (alias Virginia Tedeschi Treves),https://liberliber.it/autori/autori-c/cordelia-alias-virginia-tedeschi-treves/forza-irresistibile/,"Forza irresistibile: romanzo / di Cordelia. - Milano : Fratelli Treves, 1890. - 304 p. ; 19 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2408690.txt,2a94669cf381040526ba7e2cee62be5c7583b5a503be5920a6693419fc7c9120,210961,210961,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,11176767,11392747,210961,215980,2a94669cf381040526ba7e2cee62be5c7583b5a503be5920a6693419fc7c9120
ll:2409300,2409300,Per vendetta,Cordelia (alias Virginia Tedeschi Treves),https://liberliber.it/autori/autori-c/cordelia-alias-virginia-tedeschi-treves/per-vendetta/,"Per vendetta / Cordelia - Milano: Fratelli Treves Edit., 1893. - 332 p.; 19 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2409300.txt,4ffec2de8ba29516c39856e010b4a7ab26e2642143c35f46832bd60215f3ba35,421048,421048,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,11392748,11823027,421048,430279,4ffec2de8ba29516c39856e010b4a7ab26e2642143c35f46832bd60215f3ba35
ll:2409509,2409509,La figlia dell’aria,Jarro (alias Giulio Piccini),https://liberliber.it/autori/autori-j/jarro-alias-giulio-piccini/la-figlia-dellaria/,"La figlia dell'aria : romanzo / Jarro. - Milano : Treves, 1887. - 319 p. ; 19 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2409509.txt,03a52c850b0c258c6340cf6cbfd91e2fdf82be4e6802a3ca718a2a13e9ec5ee7,653966,653966,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,11823028,12486886,653966,663858,03a52c850b0c258c6340cf6cbfd91e2fdf82be4e6802a3ca718a2a13e9ec5ee7
ll:2409615,2409615,Catene,Cordelia (alias Virginia Tedeschi Treves),https://liberliber.it/autori/autori-c/cordelia-alias-virginia-tedeschi-treves/catene/,"Catene : racconto / Cordelia. - Milano: Fratelli Treves, 1903. - 280 p.; 19 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2409615.txt,665aace0f6a02e6bac719563e5dcac1e9457ff124c09fd7691101efc03c98791,278767,278767,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,12486887,12772608,278767,285721,665aace0f6a02e6bac719563e5dcac1e9457ff124c09fd7691101efc03c98791
ll:2409835,2409835,Verso il mistero,Cordelia (alias Virginia Tedeschi Treves),https://liberliber.it/autori/autori-c/cordelia-alias-virginia-tedeschi-treves/verso-il-mistero/,"Verso il mistero : novelle / Cordelia. - Milano : Fratelli Treves, 1905. - 390 p. ; 19 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2409835.txt,6860abc5a22f4cf2b71ff69c1d4145adcb49c3f0b6b5237fc4c51c94dd40d554,290563,290563,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,12772609,13070741,290563,298132,6860abc5a22f4cf2b71ff69c1d4145adcb49c3f0b6b5237fc4c51c94dd40d554
ll:2410376,2410376,Flatus vocis...,Peleo Bacci,https://liberliber.it/autori/autori-b/peleo-bacci/flatus-vocis/,"Flatus vocis... : versi / Peleo Bacci ; con prefazione di Giovanni Marradi. - Pistoia : T. Cacialli, 1894. - 65 p. ; 15 cm.",nineteenth_century,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2410376.txt,656958fe209f266aa35a854b9605d57c42e08748dd30145270617396134060e5,26873,26873,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,867307,894891,26873,27584,656958fe209f266aa35a854b9605d57c42e08748dd30145270617396134060e5
ll:2410928,2410928,Il castello di Trezzo,Giambattista Bazzoni,https://liberliber.it/autori/autori-b/giambattista-bazzoni/il-castello-di-trezzo/,"Il castello di Trezzo : novella storica / di Giambattista Bazzoni. - Parigi : Baudry, Libreria Europea, 1838. - 288 p. ; 20 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,gutenberg_previous_pool:pg65680;gutenberg_resolved:65680,gutenberg_previous_pool:pg65680;gutenberg_resolved:65680,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2410928.txt,cfc3e63467f788375f47f0c00993459a4cd0b59a5fa8b4af634dd656ced0e3fe,385402,0,385402,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2411646,2411646,Gli orecchini di Stefania,Giustino Ferri,https://liberliber.it/autori/autori-f/giustino-ferri/gli-orecchini-di-stefania/,"Gli orecchini di Stefania / Leandro [i.e. Giustino L. Ferri]. - Roma : A. Sommaruga e C., 1884.- 235 p. ; 17 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2411646.txt,8920a647b19190c3e922f6e063dea93e472f56be50a5acf4630b06cedcd3c9b7,206505,206505,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,13070742,13280095,206505,209353,8920a647b19190c3e922f6e063dea93e472f56be50a5acf4630b06cedcd3c9b7
ll:2411759,2411759,Il tesoro di Donnina,Salvatore Farina,https://liberliber.it/autori/autori-f/salvatore-farina/il-tesoro-di-donnina/,"Il tesoro di Donnina / S. Farina. — 4. ed — Milano : A. Brigola & C., stampa 1884. — 375 p. ; 21 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,gutenberg_pass_1b:pg64106;gutenberg_resolved:64106,gutenberg_pass_1b:pg64106;gutenberg_resolved:64106,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2411759.txt,a5e8b71ae953669f2e529165f5d38806f3f1693e37825e8378f04737ff483a95,506569,0,506569,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
