review_id,checkpoint_4b_decision,review_unit_type,work_root_count,projected_wikitext_bytes,work_root_ids,representative_root_titles,scan_titles,scan_title_language_signals,scan_group_conditioned_count,scan_group_nonitalian_count,scan_group_nonstandard_hold_count,review_status,required_action,activation_status
itws-4b-review-0602,hold_no_direct_scan_link,work_root,1,1276,itws:65733,Pulce sulle poppe di bella donna,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0603,hold_no_direct_scan_link,work_root,1,897,itws:63850,Pur a pensar mi par gran meraviglia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0604,hold_no_direct_scan_link,work_root,1,25161,itws:91862,Quadro dell'uomo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0605,hold_no_direct_scan_link,work_root,1,20637,itws:5217,Quadro generale dello stato di Milano,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0606,hold_no_direct_scan_link,work_root,1,4516,itws:351510,Qual non inteso duolo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0607,hold_no_direct_scan_link,work_root,1,661,itws:31921,Qualor sì dolcemente,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0608,hold_no_direct_scan_link,work_root,1,1445,itws:35793,Quando chel cubo con le cose appresso,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0609,hold_no_direct_scan_link,work_root,1,1060,itws:36227,Quando Dio messer Messerin fece (Mengaldo),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0610,hold_no_direct_scan_link,work_root,1,2328,itws:162218,Quando eu stava in le tu' cathene,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0611,hold_no_direct_scan_link,work_root,1,2448,itws:162220,Quando eu stava in le tu' cathene (Stussi),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0612,hold_no_direct_scan_link,work_root,1,926,itws:21395,Quando l'aira rischiara e rinserena,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0613,hold_no_direct_scan_link,work_root,1,13494,itws:71826,Quando spirato,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0614,hold_no_direct_scan_link,work_root,1,1411,itws:36557,Quando vegio rinverdire,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0615,hold_no_direct_scan_link,work_root,1,1006,itws:31905,"Quasi in campo di Marte, in chiuso loco",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0616,hold_no_direct_scan_link,work_root,1,9961,itws:72113,Quel Dio,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0617,hold_no_direct_scan_link,work_root,1,1415,itws:509612,Quel mazzolin di fiori,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0618,hold_no_direct_scan_link,work_root,1,708,itws:31878,Quel musico tebano,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0619,hold_no_direct_scan_link,work_root,1,252149,itws:35821,Quesiti et inventioni diverse,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0620,hold_no_direct_scan_link,work_root,1,2732,itws:315080,"R.D. 11 maggio 1879, n. 4891",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0621,hold_no_direct_scan_link,work_root,1,3509,itws:315089,"R.D. 14 luglio 1860, n. 4176",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0622,hold_no_direct_scan_link,work_root,1,6910,itws:314308,"R.D. 15 ottobre 1870, n. 5929",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0623,hold_no_direct_scan_link,work_root,1,2490,itws:313625,"R.D. 18 gennaio 1877, n. 3644",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0624,hold_no_direct_scan_link,work_root,1,2363,itws:314405,"R.D. 20 agosto 1873, n. 1537",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0625,hold_no_direct_scan_link,work_root,1,3224,itws:315733,"R.D. 21 giugno 1883, n. 1476",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0626,hold_no_direct_scan_link,work_root,1,5818,itws:318016,"R.D. 22 aprile 1868, n. 4361",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0627,hold_no_direct_scan_link,work_root,1,3133,itws:170700,"R.D. 24 agosto 1862, n. 802, che autorizza alcuni comuni a variare la loro denominazione",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0628,hold_no_direct_scan_link,work_root,1,14367,itws:350453,"R.D. 28 giugno 1863, n. 1426",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0629,hold_no_direct_scan_link,work_root,1,1882,itws:170647,"R.D. 5 ottobre 1862, n. 879, che autorizza alcuni comuni della provincia di Brescia ad assumere nuove denominazioni",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0630,hold_no_direct_scan_link,work_root,1,2404,itws:102790,R.D. 7 dicembre 1884 - Soppressione dei comuni di Monte Olimpino e di Camerlata e loro aggregazione alla città di Como,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0631,hold_no_direct_scan_link,work_root,1,3300,itws:315625,"R.D. 8 giugno 1873, n. 1413",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0632,hold_no_direct_scan_link,work_root,1,4709,itws:313607,"R.D. 9 febbraio 1868, n. 4236, col quale la Provincia di Mantova è ripartita in Distretti amministrativi",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0633,hold_no_direct_scan_link,work_root,1,6796,itws:314430,"R.D. 9 giugno 1870, n. 5722",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0634,hold_no_direct_scan_link,work_root,1,77163,itws:13677,Racconti e bozzetti,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0635,hold_no_direct_scan_link,work_root,1,265399,itws:33218,Racconti inverisimili di Picche,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0636,hold_no_direct_scan_link,work_root,1,727559,itws:74074,Ragionamenti,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0637,hold_no_direct_scan_link,work_root,1,16093,itws:108897,Raimondo Montecuccoli,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0638,hold_no_direct_scan_link,work_root,1,7357,itws:108890,Raimondo Montecuccoli (Corniani),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0639,hold_no_direct_scan_link,work_root,1,17153,itws:22115,Relatione dell'atto della fede,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0640,hold_no_direct_scan_link,work_root,1,34047,itws:595115,Relazione del generale Bava sulla sommossa di Milano del 1898,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0641,hold_no_direct_scan_link,work_root,1,38144,itws:595119,Relazione del generale Del Mayno sulla sommossa di Milano del 1898,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0642,hold_no_direct_scan_link,work_root,1,220423,itws:7236,Relazione del primo viaggio intorno al mondo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0643,hold_no_direct_scan_link,work_root,1,64169,itws:92385,Relazione di Moscovia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0644,hold_no_direct_scan_link,work_root,1,28898,itws:104389,Relazione intorno al riparare per quanto possibile sia la città e campagne di Pisa dall'inondazioni,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0645,hold_no_direct_scan_link,work_root,1,781,itws:352312,"Rendere asciutta, muta e senza suono",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0646,hold_no_direct_scan_link,work_root,1,407433,itws:11187,Renovatione della Chiesa,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0647,hold_no_direct_scan_link,work_root,1,5724,itws:481357,Resoconto della consegna dei risultati del plebiscito del 1866 a Vittorio Emanuele II,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0648,hold_no_direct_scan_link,work_root,1,2213,itws:168359,Resurrezione,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0649,hold_no_direct_scan_link,work_root,1,193342,itws:37070,Rime (Berni),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0650,hold_no_direct_scan_link,work_root,1,1602,itws:371259,Rime (Cappello),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0651,hold_no_direct_scan_link,work_root,1,27474,itws:93970,Rime (Dino Frescobaldi),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0652,hold_no_direct_scan_link,work_root,1,23862,itws:103661,Rime (Meo de' Tolomei),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0653,hold_no_direct_scan_link,work_root,1,19685,itws:61724,Rime (Morra),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0654,hold_no_direct_scan_link,work_root,1,12966,itws:14944,Rime varie,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0655,hold_no_direct_scan_link,work_root,1,3324,itws:5919,"Rinunzia all'uso in tempo di guerra di proiettili esplodenti di peso inferiore ai 400 grammi - Dichiarazione, Pietroburgo, 29 novembre (11 dicembre) 1868",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0656,hold_no_direct_scan_link,work_root,1,1019,itws:372380,Risposte a nome di Madonna Laura alle Rime di messer Francesco Petrarca in vita della medesima,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0657,hold_no_direct_scan_link,work_root,1,2238,itws:11703,Ritmo bellunese,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0658,hold_no_direct_scan_link,work_root,1,3102,itws:35425,Ritmo cassinese,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0659,hold_no_direct_scan_link,work_root,1,8081,itws:35401,Ritmo di Sant'Alessio,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0660,hold_no_direct_scan_link,work_root,1,1702,itws:35409,Ritmo lucchese,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
