object_id,title,authors,assigned_role,audited_route,source_audit_status,source_audit_flags,decision,final_role,cleaning_policy,included_characters,duplicate_of_object_id,reason,landing_page_url,tei_sha256
bibit001177,Poesie,"Barducci, Ottavante",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,309,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001177,aa51f582f4e87112c74fb51919826ea6899d0a9004ec1abbacf23793c04a0153
bibit001324,Rime,"Barignano, Pietro",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,39712,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001324,a9076e1427dd494d746f747fb553df85d5934f6b7abe9ea341af091a1e447921
bibit000258,Poesie,"Bartolini, Andrea",sonnet_only,historical_non_sonnet_poetry,review_required,duplicate_exact_bibit_document,exclude_duplicate_document,excluded,preserve_rendered_tei_text,0,bibit001055,exact canonical-text duplicate of bibit001055,http://www.bibliotecaitaliana.it/scheda/bibit000258,d949b377b6abefada71309c2771a0cc797339d3dcf25852f9b60af4da2826575
bibit001342,Rime,"Beccari, Antonio (detto Antonio da Ferrara)",sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;review_editorial_brackets,activate_core_with_bracket_cleanup,historical_non_sonnet_poetry,strip_editorial_square_delimiters_and_labels,119319,,retain supplied historical text while removing editorial bracket notation,http://www.bibliotecaitaliana.it/scheda/bibit001342,5a36c51ee58ea5acdbea1d6ee500cde933255810fe251b3ac46924924439cfb5
bibit000158,Rime,"Beccuti, Francesco (detto il Coppetta)",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,180013,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000158,d484ac70382554522064b0a64d829a3cf4fca0659cfd71d7d44b3993e48cb85e
bibit000168,Poesie,"Belcari, Feo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,3615,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000168,334051b7b344395ca186a9764c85531ef1a0a3e4108af9aecc3f7935deda6777
bibit000712,Poesie,"Bellacci, Andrea",sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,9536,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit000712,3cc329699067616f493128c9809fb22614a2623873544cc5dda3815c512a7b2b
bibit001120,Rime,"Bembo, Pietro",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,42663,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001120,4947ee95873df4d19bd8a369daead792815380ad53e47290c43efd19b23971c8
bibit001497,Poesie,"Benci, Leonardo",sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,3707,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit001497,2ae2ba3acf0baa411237c1c2105f55d09c769e19f84bdb702caa6d074c68567f
bibit001137,Poesie,"Benci, Lorenzo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,844,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001137,e0fea5e5c00a4e37723b3ca4b6a199405dc3bcf133627133be3ace75baf46868
bibit000707,Poesie,"Benci, Tommaso",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,5109,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000707,63acd1b5cc34d9bec4a82af9e4f8d8b30375c1e0b7fbcbfbc024e590eefedbd9
bibit000308,Poesie,"Benino, Francesco del",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,1410,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000308,f6a6cfa20ef502ab3e7452531b3efd7848f07208571aab540443a4ab11100490
bibit001587,Poesie,Benuccio,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,1820,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001587,5ea90caa53f4ea65260e97470a0c94db4b372384e65d93e97f414693b250704c
bibit000036,Poesie politiche e romanze,"Berchet, Giovanni",sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,106433,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit000036,0ee30f23f68b392ab26f4c8d26d65d27e59922972c87232419e879176692e490
bibit000038,Rime,"Berni, Francesco",sonnet_only,historical_non_sonnet_poetry,review_required,review_editorial_brackets,activate_core_with_bracket_cleanup,historical_non_sonnet_poetry,strip_editorial_square_delimiters_and_labels,126550,,retain supplied historical text while removing editorial bracket notation,http://www.bibliotecaitaliana.it/scheda/bibit000038,ff7af7279e4e41fdb847d876db403ac6a685f45028e27f241777b0b43b3506ca
bibit001356,Canzoniere dei vent'anni,"Betteloni, Vittorio",sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,55992,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit001356,080244f80c962e793f36b3ddcfca1ba9d33874545944422e2c55067642d26239
bibit000234,Poesie,"Betti, Giovanni",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,911,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000234,e4adb8c4e6ef09802835e46a31272a48370a441afc493c543a30132c2c7219e8
bibit000498,Poesie,"Biffoli, Benedetto",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,2776,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000498,e2a64be0e9a222beea77a144535d0b33a1dbf2b07db54b22d61557355cb2a19c
bibit000040,Rime,"Boccaccio, Giovanni",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,44332,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000040,9071b990e776b38942a170b3d3e9e8e0b6025949792fa08e36ef3d5dabb310c8
bibit001365,Poesie,"Bonciani, Antonio",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,33400,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001365,e0154080104f1c030bc4e3d09a58c4265dafb0702eb37458dcf8f8fe2e9e4968
bibit000792,Poesie,"Borgianni, Iacopo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,829,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000792,dee492862d0469767bc444fea15a844469dc6c0b86b6fec6d1a2d32dead14755
bibit001380,Amorose rime,"Borra, Luigi",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,26194,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001380,01c1c023607dda18fbea074ecae86bd42cf6a4f464da3e76869ef80303697416
bibit000207,Poesie,"Brancacci, Branca",sonnet_only,historical_non_sonnet_poetry,review_required,duplicate_exact_bibit_document,exclude_duplicate_document,excluded,preserve_rendered_tei_text,0,bibit001193,exact canonical-text duplicate of bibit001193,http://www.bibliotecaitaliana.it/scheda/bibit000207,06fe3db90e4ea4671cfe864a04ad3d66a7d8644b5cb7ce92ccb16ba8d58e93e5
bibit001570,Rime,"Brocardo, Antonio",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,16988,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001570,eab67570f42a0aadc7da25dd96dc600f499fc2af4f362d625889f3ab73415323
bibit001679,Rime in burla,"Bronzino, Agnolo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,417636,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001679,ba9f73bd85c25a22588b746b8350c6852e814b0b92af91828b9f07ebb2fcc04f
bibit001561,Poesie,"Bruni, Leonardo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,8165,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001561,0dab4c5b4c4dfeaf355266e6e6edbe2efd02b310645150840487ee72d6506288
bibit000162,Rime,Buonaccorso da Montemagno il Giovane,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,1059,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000162,64dbd08a9b19d7a6cdc0e94873817b0af3d8d32546dd0d3b1d1a7415844a3e93
bibit001423,Rime,Buonaccorso da Montemagno il Vecchio,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,576,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001423,7ac9592bab207d7d231fefaf467ebe788d86d1cacc3b3fc69995c699c9841a04
bibit000129,Rime,"Buonarroti, Michelangelo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,87283,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000129,5e299128dbaeb139846e9f089c729aa3e7aa15081aac8e6b35cf717a4ecaa532
bibit001061,Rime,Burchiello (Domenico di Giovanni detto il),sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,11089,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001061,76b9e9c87a2e2efecc984fdcb14866815e5bee962ea94bd395b7e04daaddf4c6
bibit000379,Sonetti inediti,"Burchiello (Domenico di Giovanni, detto il)",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,76,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000379,48c53c8b4c97f7e47e96e73c91dbcc6e0f3331bf918da3e1436fc283b2295d54
bibit000519,Poesie,"Busini, Betto",sonnet_only,historical_non_sonnet_poetry,review_required,duplicate_exact_bibit_document,exclude_duplicate_document,excluded,preserve_rendered_tei_text,0,bibit001016,exact canonical-text duplicate of bibit001016,http://www.bibliotecaitaliana.it/scheda/bibit000519,81c80e782d41817be4eb636513966ae2f627681d0dbae3e2c1506fd9e34bedb4
bibit001460,Poesie,"Calderoni, Anselmo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,20072,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001460,a73c2fc4816d21c332a6a1c91612532c4edd78fcb320ec871db3ca6fa5ed3ff9
bibit000166,Poesie,"Calzaiuolo, Antonio",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,601,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000166,d4f9820bbfc87e8bbc5b4718d0528a88a6597679c48d2ae5f9db61ace266de64
bibit000858,Poesie,"Calzaiuolo, Giovanni di Gino",sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,6091,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit000858,de1307ee0c7ac50ec422db35ece7aef1cad238215bac176746c5fd39a29149df
bibit001085,Poesie,"Cambini, Bernardo di Piero",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,23833,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001085,d9b2605f98feca70e0a56a47ffa178970dd9c36819a6e49a452a1c63edbfa517
bibit000557,Poesie,"Campanella, Tommaso",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,167061,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000557,042a0b42abecd793bb8012c225c8a79a8c8485c14f67ffe1e12aab3bd4e8bc52
bibit001174,Poesie,"Capponi, Gino di Neri",sonnet_only,historical_non_sonnet_poetry,review_required,duplicate_exact_bibit_document,exclude_duplicate_document,excluded,preserve_rendered_tei_text,0,bibit001193,exact canonical-text duplicate of bibit001193,http://www.bibliotecaitaliana.it/scheda/bibit001174,3b747f2c6f77eb350b0c06421503837b1b50c857877f7fc98ec6f1cb90e565f7
bibit000521,Rime e ritmi,"Carducci, Giosue",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,42780,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000521,9949e4dc1fe60b0b196e4d2feb5d0803791fbd1b65d16ac307ba8dcf5b1ddb59
bibit001111,Rime nuove,"Carducci, Giosue",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,77859,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001111,2d762e32c78b8da90ccb163e1c7b06a089c7c03a3595f90f885c87d58d1f973e
bibit000441,Rime,"Castiglione, Baldassarre",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,22587,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000441,c4d0d759c2ad476e5de747080789a6d24043d1db2fcf199503948cd56101ba01
bibit001585,Rime,"Cavalcanti, Guido",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,13983,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001585,5463fda7741104c5339ff7a759c49f0249bcbacec2cfa90f837c04327aaeccc6
bibit001130,Poesie,"Cellini, Benvenuto",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,26745,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001130,e8e4729a30e2cef9f56a5f8644f2bc15383825441213678d751e4144361d603a
bibit001060,Risposta ai Sonetti dei mesi,Cenne dalla Chitarra,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,267,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001060,dc7231f3f4e1d03d88afbf5b5319d07232fbaf831c5f6e3e728c6c6c9e1998f5
bibit000122,Poesie di Ossian,"Cesarotti, Melchiorre",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,573708,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000122,21df05db2403190bc6ebb7eed0b22e82d8d292fdd2b2d6f24bea698dbdc0a6b2
bibit000339,Canzoni e altre rime,"Chariteo (Benedetto Gareth, detto il)",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,142364,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000339,a428929f7e30f9e45905b6f2231bc0b4713e1cb9f608cb2eb5b627b5da5680bb
bibit000678,Poesie,"Ciai, Giovanni",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,7469,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000678,4dd1bd4aeff33d75475d7d16ac384830aa4ab8902c3d6dabf44c21a5129fe9ab
bibit000189,Poesie,"Cieco, Niccolò",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,59535,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000189,968e0c87a54ebd606c7dfdfccdaeb05ce7de513f114ed1895d900460f2e914b1
bibit001110,Poesie,Cino da Pistoia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,39713,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001110,db65a2ccea2aa8cd7c877abef356688cfa2e61140e1216d29ddadf1cf32193f2
bibit000564,Rime,"Colonna, Vittoria",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,15860,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000564,b5beddb602d1458225f8a1b0eeb0ab1e6727e7c3ad6618b37cd4efffd80d5117
bibit000874,Canzoniere,"Conti, Giusto de'",sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;review_editorial_brackets,activate_core_with_bracket_cleanup,historical_non_sonnet_poetry,strip_editorial_square_delimiters_and_labels,54789,,retain supplied historical text while removing editorial bracket notation,http://www.bibliotecaitaliana.it/scheda/bibit000874,cf406434e73a2b889387f885261e0b619c0b79366a96064f40df643ca31b7a44
bibit001338,Rime cristiane,"Contile, Luca",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,13474,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001338,8f43bfe41f7fa3cf53ccebd2fab4f84dcb42427e2a33359fcf0f4a465515ce50
bibit000141,Tutte le poesie,"Corazzini, Sergio",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,69428,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000141,45fb13c0adbc55c2ca8be5355cb6b122a32fdb0904d6eb3eb7fe140db1802d5f
bibit000053,Poesie,"Corsellini, Pietro (detto Canterino)",sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,3583,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit000053,537a4635c364f959042967883e6b0bcf84304460bdee45ec21355d129cc7d3b1
bibit000822,Poesie,"Cresci, Migliore di Lorenzo",sonnet_only,historical_non_sonnet_poetry,review_required,duplicate_exact_bibit_document,exclude_duplicate_document,excluded,preserve_rendered_tei_text,0,bibit001055,exact canonical-text duplicate of bibit001055,http://www.bibliotecaitaliana.it/scheda/bibit000822,e7161599790bab90a9b64327e4acb0f43afc31b0e324a13c42adb60d3b9e54f2
bibit000359,Rime,"Curti, Lancino",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,193,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000359,e48b2b883dd1d7e8a367fea6b9b104b633a734d352dafbc07a12a8fa22f69068
bibit001313,Rime,"Da Porto, Luigi",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,3816,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001313,b971f744ca81bf3433c73f3051142cb3bd37621ae344a7770259304d55c78391
bibit000480,Poesie,"Damiani, Lorenzo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,624,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000480,f311bcd5b32bfa4046072e1e71b3c5624ba8f38691d764f38f2e73709464874c
bibit000588,Poesie,"Dati, Leonardo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,17540,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000588,de8775ebf788de75c1dbb4974862fbf2cd21b3d0f36b95f663ed50dd807bf147
bibit000495,Poesie,"Davanzati, Mariotto",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,19071,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000495,ef8894879ebb799b0f87688c85e447023a0b8b7d596c8eb640838c0ea5eadff4
bibit001556,Rime e lettere,"De Jennaro, Pietro Jacopo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,62008,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001556,1bd65e54a4bb2e604db6c8c1b01a683148a8b65468663f855cb3ed478da67240
bibit001134,Poesie,"Della Casa, Bernardo",sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;duplicate_exact_bibit_document,exclude_duplicate_document,excluded,preserve_rendered_tei_text,0,bibit001193,exact canonical-text duplicate of bibit001193,http://www.bibliotecaitaliana.it/scheda/bibit001134,4af413a9a21edc22b325f565075e1f6180927af36429f7757b69eb11d39e22ac
bibit000150,Rime,"Della Casa, Giovanni",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,16204,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000150,3a081946a4b06796f65f3c38348aed3e7f1999d2e6886299360b73638ad1bc0c
bibit000499,Rime,"Di Costanzo, Angelo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,566,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000499,7b0ff36436820094c7523366e2faabad7f1333e24584e9530208fb97b27714db
bibit000065,Rime,"Di Tarsia, Galeazzo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,12405,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000065,3ea023f1202cfd98c3e7fcb6c40cf04dc47bf4d8c6f19a7bc3a7446b86104108
bibit000504,Poesie,Domenico da Prato,sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,178269,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000504,830a634ce1a5f1953f0be3c9da372c0e81badb4bcddb763a4d8f7472e12de0ac
bibit001699,Poesie,"Donati, Jacopo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,22,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001699,b6304b98536421adc2a7daa9013588455447fce3ca07eb9ee37039eccd5c81b2
bibit000584,Poesie,"Donati, Sinibaldino",sonnet_only,historical_non_sonnet_poetry,review_required,duplicate_exact_bibit_document,exclude_duplicate_document,excluded,preserve_rendered_tei_text,0,bibit001055,exact canonical-text duplicate of bibit001055,http://www.bibliotecaitaliana.it/scheda/bibit000584,78d013e1c777ddd4dc22c166380b01c842ef8e8e9a49dceef72ba153484c4c33
bibit000325,Rime,"Dondi Dall'Orologio, Giovanni",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,2450,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000325,1996c0d73c7694c3cf72c5943f40f3dbab6e99ebf6e5c3ceac0b49518988694f
bibit000179,Poesie italiane,"Epicuro, Marc'Antonio",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,18304,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000179,1db6420cd20798ae30ac62e7db9393dd54a7a5721e463d9189da9a39af12100a
bibit001357,Sonetti e Madrigali,"Errico, Scipione",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,55294,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001357,bb09f7e79a57ff7097f5082860426bc6b33b6a3642ec81716905acb77f1001b4
bibit000944,Poesie,Filippo da Massa,sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,9918,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit000944,2c50db30f88778451cbd52d16d81e65cb45e569ea5bc6a167b8ad5ee220ab5c7
bibit000068,Rime,"Firenzuola, Agnolo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,223935,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000068,a8df67cdb37d99aa2103a8eed31eb7f7b4e77525edf9f5acab7a019fdbda987a
bibit000304,Sonetti dei mesi,Folgore da San Gimignano,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,434,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000304,7307b84801c2cef11b3c751ff8fec19a066b1b7679c846f6c672a2f19634fd34
bibit001069,Odi e sonetti,"Foscolo, Ugo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,5806,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001069,b15f73becdb7997745afb99ef4b72f5f735b876884a5abd1b5efa66006fd8999
bibit000412,Poesie minori (versi giovanili e altre poesie),"Foscolo, Ugo",sonnet_only,historical_non_sonnet_poetry,review_required,review_editorial_brackets,activate_core_with_bracket_cleanup,historical_non_sonnet_poetry,strip_editorial_square_delimiters_and_labels,157044,,retain supplied historical text while removing editorial bracket notation,http://www.bibliotecaitaliana.it/scheda/bibit000412,6444d2876301d3faada8c6c9a3ad61c0fbc4e7833b6fcc1fd0fd10bc314ef9ef
