range_id,review_id,unit_id,reference_id,review_type,source_sha256,reference_sha256,localization_method,reference_token_count,matched_reference_token_count,reference_coverage,source_token_start,source_token_end,character_start,character_end,removed_character_count,removed_sha256,line_expanded,range_decision,verification_status
review:wikisource:record:itws:394898:bibit:sonnet:bibit000776:sonnet_0024:whole_unit_excluded,review:wikisource:record:itws:394898:bibit:sonnet:bibit000776:sonnet_0024,wikisource:record:itws:394898,bibit:sonnet:bibit000776:sonnet_0024,sonnet_segment_quarantine,89fed80091211be7b86126761070fdabcc159ee357c2e15ac55bb1ed939e5ac3,,not_required_whole_unit_excluded,,,,,,,,574,89fed80091211be7b86126761070fdabcc159ee357c2e15ac55bb1ed939e5ac3,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394901:bibit:sonnet:bibit001632:sonnet_0045:whole_unit_excluded,review:wikisource:record:itws:394901:bibit:sonnet:bibit001632:sonnet_0045,wikisource:record:itws:394901,bibit:sonnet:bibit001632:sonnet_0045,sonnet_segment_quarantine,daf34ef895cd0f50edc4af59ff8820ce98ae4a337ae1ec56e7d70b1ab1d850c9,,not_required_whole_unit_excluded,,,,,,,,612,daf34ef895cd0f50edc4af59ff8820ce98ae4a337ae1ec56e7d70b1ab1d850c9,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394906:bibit:sonnet:bibit001555:sonnet_0019:occurrence_01,review:wikisource:record:itws:394906:bibit:sonnet:bibit001555:sonnet_0019,wikisource:record:itws:394906,bibit:sonnet:bibit001555:sonnet_0019,sonnet_segment_quarantine,57f3dd0851d6e6f29a0e84534fe59bb7004dc72fb4ff4c55d7cba61a3cb7b2a9,f134f9fe6e54082576d38c34d03474d41b11fbe53af3208585f07d75c64873a6,contiguous_shingle_window_alignment,102,100,0.980392,8,110,54,600,546,f22c205083da68476782078476a19d5b1a1116e99a2e702a5e9d5b048912c285,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394908:bibit:sonnet:bibit001555:sonnet_0040:occurrence_01,review:wikisource:record:itws:394908:bibit:sonnet:bibit001555:sonnet_0040,wikisource:record:itws:394908,bibit:sonnet:bibit001555:sonnet_0040,sonnet_segment_quarantine,85ac86f21cdbf935781a624ce5fc3e4d15e95edb5df1e30e361c49b96ad897f1,678f540934150f0f4ab05b6c9a6dc9b67ac2ae3ac71f34e4d288e40b565a783a,contiguous_shingle_window_alignment,105,103,0.980952,14,120,76,612,536,2d2d5bc47e26e26f42eb526f71b10745bdc08644c76d71e073cf9c7938c9e987,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394909:bibit:sonnet:bibit001555:sonnet_0048:whole_unit_excluded,review:wikisource:record:itws:394909:bibit:sonnet:bibit001555:sonnet_0048,wikisource:record:itws:394909,bibit:sonnet:bibit001555:sonnet_0048,sonnet_segment_quarantine,b10f279b8d3ec9215f26be014857ed072c7c7538f1a80091b00bcd6846f11186,,not_required_whole_unit_excluded,,,,,,,,603,b10f279b8d3ec9215f26be014857ed072c7c7538f1a80091b00bcd6846f11186,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394913:bibit:sonnet:bibit001632:sonnet_0004:occurrence_01,review:wikisource:record:itws:394913:bibit:sonnet:bibit001632:sonnet_0004,wikisource:record:itws:394913,bibit:sonnet:bibit001632:sonnet_0004,sonnet_segment_quarantine,c78500172f4ec9b2e99a434d9184dffdc98d5feb1644ffdb39123345c93bef86,990f9ae0a62378a86d6eed9cc2b393be191f2a94b2373453e26d513db9a65d98,contiguous_shingle_window_alignment,99,96,0.969697,14,112,80,601,521,05b57c13e139129ad76f2d024c41aa4765a162f517056ec3cc7dd354010e6889,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394915:bibit:sonnet:bibit001632:sonnet_0008:whole_unit_excluded,review:wikisource:record:itws:394915:bibit:sonnet:bibit001632:sonnet_0008,wikisource:record:itws:394915,bibit:sonnet:bibit001632:sonnet_0008,sonnet_segment_quarantine,dbb34377f905b657483394346cf3fad9d2f2105d9e26769a135540aa6d6747a7,,not_required_whole_unit_excluded,,,,,,,,567,dbb34377f905b657483394346cf3fad9d2f2105d9e26769a135540aa6d6747a7,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394916:bibit:sonnet:bibit001632:sonnet_0049:whole_unit_excluded,review:wikisource:record:itws:394916:bibit:sonnet:bibit001632:sonnet_0049,wikisource:record:itws:394916,bibit:sonnet:bibit001632:sonnet_0049,sonnet_segment_quarantine,295723f65ba92eaf014d221782419f0988652fe79ff5f9d8f722f411249c624b,,not_required_whole_unit_excluded,,,,,,,,584,295723f65ba92eaf014d221782419f0988652fe79ff5f9d8f722f411249c624b,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394941:bibit:sonnet:bibit000776:sonnet_0043:occurrence_01,review:wikisource:record:itws:394941:bibit:sonnet:bibit000776:sonnet_0043,wikisource:record:itws:394941,bibit:sonnet:bibit000776:sonnet_0043,sonnet_segment_quarantine,747e69dacdaf7b9967aaf5d68db5f98ff9ba22b13f02eb3fb108d39cd692b507,7aed971b285fe6615ab553b49c7ac2d76f7f0b35debd1fdf9d59493df86e3221,contiguous_shingle_window_alignment,110,106,0.963636,10,120,73,621,548,6eda22dc02f9a77435980d5e69db5145aa24185480e25fa612cc9d938ff53a65,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394943:bibit:sonnet:bibit000776:sonnet_0039:whole_unit_excluded,review:wikisource:record:itws:394943:bibit:sonnet:bibit000776:sonnet_0039,wikisource:record:itws:394943,bibit:sonnet:bibit000776:sonnet_0039,sonnet_segment_quarantine,df022bd4c3b210661f23e1caf2e928863aeaca453e25964c0526b873298f5b97,,not_required_whole_unit_excluded,,,,,,,,660,df022bd4c3b210661f23e1caf2e928863aeaca453e25964c0526b873298f5b97,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:43762:bibit:sonnet:bibit001063:sonnet_0036:whole_unit_excluded,review:wikisource:record:itws:43762:bibit:sonnet:bibit001063:sonnet_0036,wikisource:record:itws:43762,bibit:sonnet:bibit001063:sonnet_0036,sonnet_segment_quarantine,2e72014da6982acd9fe8626dc2c917355731cfbf5f5ad8dcf22c3e28df26518d,,not_required_whole_unit_excluded,,,,,,,,543,2e72014da6982acd9fe8626dc2c917355731cfbf5f5ad8dcf22c3e28df26518d,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:43926:bibit:sonnet:bibit001063:sonnet_0048:whole_unit_excluded,review:wikisource:record:itws:43926:bibit:sonnet:bibit001063:sonnet_0048,wikisource:record:itws:43926,bibit:sonnet:bibit001063:sonnet_0048,sonnet_segment_quarantine,6a2f522a441d10af4fe019e5f971086007b4e93672d86ba0299d53318e597622,,not_required_whole_unit_excluded,,,,,,,,539,6a2f522a441d10af4fe019e5f971086007b4e93672d86ba0299d53318e597622,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:473919:wikisource:sonnet:itws:474572:sonnet0001:occurrence_01,review:wikisource:record:itws:473919:wikisource:sonnet:itws:474572:sonnet0001,wikisource:record:itws:473919,wikisource:sonnet:itws:474572:sonnet0001,sonnet_segment_quarantine,d295856a86f133a3c5bc82f376b2b75b7ca34f2a49ff0f3f183042fcba968e88,028c1551a4458623960a62ceda98e0df7a139eccad8797e9ca7a362662f0642d,contiguous_shingle_window_alignment,97,97,1.000000,1186,1283,6463,6977,514,028c1551a4458623960a62ceda98e0df7a139eccad8797e9ca7a362662f0642d,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:473919:wikisource:sonnet:itws:480660:sonnet0001:occurrence_01,review:wikisource:record:itws:473919:wikisource:sonnet:itws:480660:sonnet0001,wikisource:record:itws:473919,wikisource:sonnet:itws:480660:sonnet0001,sonnet_segment_quarantine,d295856a86f133a3c5bc82f376b2b75b7ca34f2a49ff0f3f183042fcba968e88,59621b7760b1c979521b2c886ec7787c1d8ee512aefb006c5a7de1dfdc440bee,contiguous_shingle_window_alignment,107,107,1.000000,3849,3956,21018,21540,522,59621b7760b1c979521b2c886ec7787c1d8ee512aefb006c5a7de1dfdc440bee,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:473919:wikisource:sonnet:itws:480680:sonnet0001:occurrence_01,review:wikisource:record:itws:473919:wikisource:sonnet:itws:480680:sonnet0001,wikisource:record:itws:473919,wikisource:sonnet:itws:480680:sonnet0001,sonnet_segment_quarantine,d295856a86f133a3c5bc82f376b2b75b7ca34f2a49ff0f3f183042fcba968e88,ac501c9168a66edaca86131253c4399c5a7111bf34446e566b8b0b9f8a0e8bdb,contiguous_shingle_window_alignment,98,98,1.000000,1537,1635,8422,8943,521,ac501c9168a66edaca86131253c4399c5a7111bf34446e566b8b0b9f8a0e8bdb,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:473919:wikisource:sonnet:itws:481037:sonnet0001:occurrence_01,review:wikisource:record:itws:473919:wikisource:sonnet:itws:481037:sonnet0001,wikisource:record:itws:473919,wikisource:sonnet:itws:481037:sonnet0001,sonnet_segment_quarantine,d295856a86f133a3c5bc82f376b2b75b7ca34f2a49ff0f3f183042fcba968e88,b41581ff8dd166fd838e8eab32228e08b677dc6dee63371e25140a1f89f6e6b5,contiguous_shingle_window_alignment,98,98,1.000000,149,247,818,1330,512,b41581ff8dd166fd838e8eab32228e08b677dc6dee63371e25140a1f89f6e6b5,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483524:bibit:sonnet:bibit001036:sonnet_0001:occurrence_01,review:wikisource:record:itws:483524:bibit:sonnet:bibit001036:sonnet_0001,wikisource:record:itws:483524,bibit:sonnet:bibit001036:sonnet_0001,sonnet_segment_quarantine,010b2d1b94134f960dbf95def8751fcf7e6186120d2ce679010ebabf07313cfc,1c10a841c7ecf5706ad1a4a6135872a5ba539172c3fa3c9786f1a9c915fe45a9,contiguous_shingle_window_alignment,104,101,0.971154,9,111,53,573,520,8d2f7133cea0e7bc1f6a62dbae7b1b376763e521ac5a372532563d515b290907,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483532:bibit:sonnet:bibit001036:sonnet_0005:whole_unit_excluded,review:wikisource:record:itws:483532:bibit:sonnet:bibit001036:sonnet_0005,wikisource:record:itws:483532,bibit:sonnet:bibit001036:sonnet_0005,sonnet_segment_quarantine,934b78938f3884c0296fcfdcbed147296deedfd0d6ab1ab42cad9464fe016d8d,,not_required_whole_unit_excluded,,,,,,,,579,934b78938f3884c0296fcfdcbed147296deedfd0d6ab1ab42cad9464fe016d8d,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:483547:bibit:sonnet:bibit001036:sonnet_0009:whole_unit_excluded,review:wikisource:record:itws:483547:bibit:sonnet:bibit001036:sonnet_0009,wikisource:record:itws:483547,bibit:sonnet:bibit001036:sonnet_0009,sonnet_segment_quarantine,be72d0a62332523e9c306acaf1e85ea4f50a923e2724b800410aa76107eb0652,,not_required_whole_unit_excluded,,,,,,,,567,be72d0a62332523e9c306acaf1e85ea4f50a923e2724b800410aa76107eb0652,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:483548:bibit:sonnet:bibit001036:sonnet_0010:occurrence_01,review:wikisource:record:itws:483548:bibit:sonnet:bibit001036:sonnet_0010,wikisource:record:itws:483548,bibit:sonnet:bibit001036:sonnet_0010,sonnet_segment_quarantine,c7635f1d1e5c619f390bc47bc7bc7f5ee056b822ecca44dc92078fb4cd33b551,0af9e8178beaefd71e4cb12098f5d8aad88349f6c29f9dc3b0b8610e5c711862,contiguous_shingle_window_alignment,98,96,0.979592,7,105,38,570,532,1c0da330bc4eba259515cb794392207a751543de05ebbe27fb27bdd9bba208de,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483549:bibit:sonnet:bibit001036:sonnet_0011:occurrence_01,review:wikisource:record:itws:483549:bibit:sonnet:bibit001036:sonnet_0011,wikisource:record:itws:483549,bibit:sonnet:bibit001036:sonnet_0011,sonnet_segment_quarantine,d61eef2e09e0d897c4da0493fc626021177dca8123db4aee3faea44d879f1eee,6135638cf8d0800e8ac4f42bbe178d9128fd3e7bfe904a1f5dd59bc4cc1a3e6b,contiguous_shingle_window_alignment,95,93,0.978947,17,112,97,627,530,48f574ff580fa46a321ace914ff95b55346451e0e7fc7ed90e737c10e6873b7a,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483550:bibit:sonnet:bibit001036:sonnet_0012:whole_unit_excluded,review:wikisource:record:itws:483550:bibit:sonnet:bibit001036:sonnet_0012,wikisource:record:itws:483550,bibit:sonnet:bibit001036:sonnet_0012,sonnet_segment_quarantine,4bc20ca23d983756faaad4cf8d192fa762abd9de0c5b3de497aa12c5619aedc9,,not_required_whole_unit_excluded,,,,,,,,561,4bc20ca23d983756faaad4cf8d192fa762abd9de0c5b3de497aa12c5619aedc9,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:483551:bibit:sonnet:bibit001036:sonnet_0013:occurrence_01,review:wikisource:record:itws:483551:bibit:sonnet:bibit001036:sonnet_0013,wikisource:record:itws:483551,bibit:sonnet:bibit001036:sonnet_0013,sonnet_segment_quarantine,5a16befab1be5c3dd36a217f7bab831338ed4839aeb437f07a447b25e20adb8b,20ce668b2a307aa90d8fe5269c2454930895d1fc3ea8bb5594d847fa9eec0cc6,contiguous_shingle_window_alignment,105,102,0.971429,8,113,47,576,529,6ffa186b3a47a8d7f9da199688e0f069d335974ab35ccd16c3dafc0f4ee84c01,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483553:bibit:sonnet:bibit001036:sonnet_0016:occurrence_01,review:wikisource:record:itws:483553:bibit:sonnet:bibit001036:sonnet_0016,wikisource:record:itws:483553,bibit:sonnet:bibit001036:sonnet_0016,sonnet_segment_quarantine,3688941bfc2b66dab50ee504c8b926f8b696018f06d43f70e919115c3c7226c9,3b5606e9ea65be1ce4c6a4780f25a89a9fdc37de8b6e3ec84607bfafcce79696,contiguous_shingle_window_alignment,111,109,0.981982,8,119,54,586,532,95bb7060b0efb220496324bcba9000969c150ccb6291a7a2d617803154a619c1,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483577:bibit:sonnet:bibit001036:sonnet_0019:occurrence_01,review:wikisource:record:itws:483577:bibit:sonnet:bibit001036:sonnet_0019,wikisource:record:itws:483577,bibit:sonnet:bibit001036:sonnet_0019,sonnet_segment_quarantine,df8d3d121886f7c85dbeb302f05e3c21d5cb3e2e443f00b71bb8e9a5d6bbca64,0b43a14e8dbfd746900aeadbf64b96d9b0fa61751e9896f7fcdfc4074aaa4eed,contiguous_shingle_window_alignment,103,101,0.980583,14,117,84,618,534,84e084133b8b4fd96f4632a9630bb709799f6109759829883ba9c5045877955d,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483579:bibit:sonnet:bibit001036:sonnet_0021:occurrence_01,review:wikisource:record:itws:483579:bibit:sonnet:bibit001036:sonnet_0021,wikisource:record:itws:483579,bibit:sonnet:bibit001036:sonnet_0021,sonnet_segment_quarantine,098d1edbdf78830733ed87b4472fc8a07133fc4d405faad70f913c5a5cef5c37,e6cab9f0250ac99a5f62df8c82fad4c361db25a2a2e8a39aeacba0e78cea80dc,contiguous_shingle_window_alignment,112,111,0.991071,17,129,102,647,545,09d7cf3bb9f76563bc3ba947da1f50de0f55ff5f5a9d29380d29ecb3c130a7ed,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483580:bibit:sonnet:bibit001036:sonnet_0022:occurrence_01,review:wikisource:record:itws:483580:bibit:sonnet:bibit001036:sonnet_0022,wikisource:record:itws:483580,bibit:sonnet:bibit001036:sonnet_0022,sonnet_segment_quarantine,3e081ec89782f1b436769f528a16f698cefb0c2571c6db204fc476d179abcb2e,b5d7e094b194c6b5ce6e1233ebd6b9aa480cb5d249e3e3d0fa191f82f1798d8a,contiguous_shingle_window_alignment,106,105,0.990566,15,121,81,617,536,9677b835df24d58c407b62a475a49859f5ed88ef7dc88ea27996d695eed0c0a8,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483583:bibit:sonnet:bibit001036:sonnet_0025:occurrence_01,review:wikisource:record:itws:483583:bibit:sonnet:bibit001036:sonnet_0025,wikisource:record:itws:483583,bibit:sonnet:bibit001036:sonnet_0025,sonnet_segment_quarantine,56585f11612f959291b9144732d21edb45043ff5db12dea401356c3402ad5d04,dda4ec06d18cee7105ab31fdfe6fff612cf14d87df2ddbda93ba6f8ecd2481fb,contiguous_shingle_window_alignment,101,98,0.970297,18,119,102,627,525,7def25f9870bdaf45c00b7326b26a4a22bccc341dada5ca7e5485912c9c451d5,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483586:bibit:sonnet:bibit001036:sonnet_0028:whole_unit_excluded,review:wikisource:record:itws:483586:bibit:sonnet:bibit001036:sonnet_0028,wikisource:record:itws:483586,bibit:sonnet:bibit001036:sonnet_0028,sonnet_segment_quarantine,decdc430a8f4590bef2afa155f81e5904a3eb6905b66f2830373b8f7050e328b,,not_required_whole_unit_excluded,,,,,,,,603,decdc430a8f4590bef2afa155f81e5904a3eb6905b66f2830373b8f7050e328b,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:483588:bibit:sonnet:bibit001036:sonnet_0033:whole_unit_excluded,review:wikisource:record:itws:483588:bibit:sonnet:bibit001036:sonnet_0033,wikisource:record:itws:483588,bibit:sonnet:bibit001036:sonnet_0033,sonnet_segment_quarantine,860f59d76409d5a4d2bd1abaea6201bf47e0e1141e3f0e57de9bfcfb148427e4,,not_required_whole_unit_excluded,,,,,,,,617,860f59d76409d5a4d2bd1abaea6201bf47e0e1141e3f0e57de9bfcfb148427e4,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:483590:bibit:sonnet:bibit001036:sonnet_0034:occurrence_01,review:wikisource:record:itws:483590:bibit:sonnet:bibit001036:sonnet_0034,wikisource:record:itws:483590,bibit:sonnet:bibit001036:sonnet_0034,sonnet_segment_quarantine,9f86bb69d27f7c32b593feb26c4d63d9154d4185ff3434df90407e4bfb6c3b0e,158381d6b2011865969cb92ec3adc6169c9a40367c0856a273d0af410b7e84f8,contiguous_shingle_window_alignment,99,97,0.979798,16,114,92,619,527,e2c28bf256ee2cae309c9f95223d8375302b1cde4bb0cbf759802d79e802911f,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483593:bibit:sonnet:bibit001036:sonnet_0038:occurrence_01,review:wikisource:record:itws:483593:bibit:sonnet:bibit001036:sonnet_0038,wikisource:record:itws:483593,bibit:sonnet:bibit001036:sonnet_0038,sonnet_segment_quarantine,c9fbbe1a8d1de8123b133eab573f6b227fbff3bfa98992d1899177e6adba4ee7,286b89a3188251386bca7f3cbc599dc74104095c2f26fbac441a2f55cd5c7ac0,contiguous_shingle_window_alignment,108,104,0.962963,6,114,35,556,521,bbbba43a81310789ad2b36d817aad691b99aa7513ff5deb6fc66afba2f75ceb1,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483594:bibit:sonnet:bibit001036:sonnet_0039:whole_unit_excluded,review:wikisource:record:itws:483594:bibit:sonnet:bibit001036:sonnet_0039,wikisource:record:itws:483594,bibit:sonnet:bibit001036:sonnet_0039,sonnet_segment_quarantine,d0362b49eef60dc7172418fd453aec8b6437dedab8fe582ec440644280f14859,,not_required_whole_unit_excluded,,,,,,,,637,d0362b49eef60dc7172418fd453aec8b6437dedab8fe582ec440644280f14859,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:483632:bibit:sonnet:bibit001036:sonnet_0043:occurrence_01,review:wikisource:record:itws:483632:bibit:sonnet:bibit001036:sonnet_0043,wikisource:record:itws:483632,bibit:sonnet:bibit001036:sonnet_0043,sonnet_segment_quarantine,a4fc27250b62c7261946731e887d35d8be56a232d58b9fa80d0e404aead3d7fc,d819f2fc213629eabe2b059967a800c1c216ad8156cff249783c7db0ee3ff907,contiguous_shingle_window_alignment,101,99,0.980198,6,107,36,564,528,05c2dc7cb2db13cddc987ccc87e277366a999a35ce1a1729263405c0e9d2b21f,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483635:bibit:sonnet:bibit001036:sonnet_0046:occurrence_01,review:wikisource:record:itws:483635:bibit:sonnet:bibit001036:sonnet_0046,wikisource:record:itws:483635,bibit:sonnet:bibit001036:sonnet_0046,sonnet_segment_quarantine,cad23c6edc1200fa023b0ece1cd3584cb6252c9affc7bc5a936b818be4a86a6a,9c059121d022487e3fd2b5bb5da8ccd961f9b29ee8c7b654bc8443cc4a7aae62,contiguous_shingle_window_alignment,96,94,0.979167,10,106,58,579,521,fc45ae6ef05ef2b255e03d20c10964cd00d349262f23640c8137cdb8fa772a63,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483636:bibit:sonnet:bibit001036:sonnet_0048:occurrence_01,review:wikisource:record:itws:483636:bibit:sonnet:bibit001036:sonnet_0048,wikisource:record:itws:483636,bibit:sonnet:bibit001036:sonnet_0048,sonnet_segment_quarantine,36626c1b1c69aec37516c531f0547e16e2074c1078b60ee6d3bb47872bce2162,f6615c0abc2329bf065b14adfe9cb38526e10d9a4ee8578ee951ce3d15cd7b1e,contiguous_shingle_window_alignment,113,110,0.973451,7,119,36,577,541,214573bed1e5c35e5765b11ebac7fa515a7270ab33c49a438c53b024dbef3a96,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483641:bibit:sonnet:bibit001036:sonnet_0051:occurrence_01,review:wikisource:record:itws:483641:bibit:sonnet:bibit001036:sonnet_0051,wikisource:record:itws:483641,bibit:sonnet:bibit001036:sonnet_0051,sonnet_segment_quarantine,64b36b6014988b17f2bb6f34d8b9a8094374e1c5066fd7f892ab804ec0f41675,10a46981f3554d6c69dd10b0305a078c0f8a1730e6d758aab96e3f21adecb1b1,contiguous_shingle_window_alignment,96,94,0.979167,9,105,55,586,531,26963afb39d6f43c8a524c8db674011ccdd4ca3c669b9cb18005485f7f74e5d1,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483643:bibit:sonnet:bibit001036:sonnet_0053:whole_unit_excluded,review:wikisource:record:itws:483643:bibit:sonnet:bibit001036:sonnet_0053,wikisource:record:itws:483643,bibit:sonnet:bibit001036:sonnet_0053,sonnet_segment_quarantine,0edaa99aac472594a6556927b2d6f29422634841ebc875097fced3fd52bf2bca,,not_required_whole_unit_excluded,,,,,,,,581,0edaa99aac472594a6556927b2d6f29422634841ebc875097fced3fd52bf2bca,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:483645:bibit:sonnet:bibit001036:sonnet_0055:whole_unit_excluded,review:wikisource:record:itws:483645:bibit:sonnet:bibit001036:sonnet_0055,wikisource:record:itws:483645,bibit:sonnet:bibit001036:sonnet_0055,sonnet_segment_quarantine,09aa3ffc383a67b1376437a35d09c8b2098084efbc7675aa47b24a198e487715,,not_required_whole_unit_excluded,,,,,,,,633,09aa3ffc383a67b1376437a35d09c8b2098084efbc7675aa47b24a198e487715,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:483647:bibit:sonnet:bibit001036:sonnet_0056:whole_unit_excluded,review:wikisource:record:itws:483647:bibit:sonnet:bibit001036:sonnet_0056,wikisource:record:itws:483647,bibit:sonnet:bibit001036:sonnet_0056,sonnet_segment_quarantine,9b7e63600ac2b5ccd714357285712d04ff57ae6e5c806e9a0eccfe1e6f877f63,,not_required_whole_unit_excluded,,,,,,,,610,9b7e63600ac2b5ccd714357285712d04ff57ae6e5c806e9a0eccfe1e6f877f63,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:483652:bibit:sonnet:bibit001036:sonnet_0061:whole_unit_excluded,review:wikisource:record:itws:483652:bibit:sonnet:bibit001036:sonnet_0061,wikisource:record:itws:483652,bibit:sonnet:bibit001036:sonnet_0061,sonnet_segment_quarantine,c5be27c7365112b96ea0eb9a7c46d3de08bc3d17bf8a169ac06c318f157acea4,,not_required_whole_unit_excluded,,,,,,,,554,c5be27c7365112b96ea0eb9a7c46d3de08bc3d17bf8a169ac06c318f157acea4,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:483661:bibit:sonnet:bibit000807:sonnet_0192:whole_unit_excluded,review:wikisource:record:itws:483661:bibit:sonnet:bibit000807:sonnet_0192,wikisource:record:itws:483661,bibit:sonnet:bibit000807:sonnet_0192,sonnet_segment_quarantine,234af85ecb2297fbb4b70fd107f21e0bab63d0d7266f17e1182a8c98d340eb04,,not_required_whole_unit_excluded,,,,,,,,564,234af85ecb2297fbb4b70fd107f21e0bab63d0d7266f17e1182a8c98d340eb04,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:483663:bibit:sonnet:bibit000807:sonnet_0206:whole_unit_excluded,review:wikisource:record:itws:483663:bibit:sonnet:bibit000807:sonnet_0206,wikisource:record:itws:483663,bibit:sonnet:bibit000807:sonnet_0206,sonnet_segment_quarantine,80203b0ff9e86ed4129bccfbc30a7185ce8012f0da93469b4de8d1545d5e3d1a,,not_required_whole_unit_excluded,,,,,,,,529,80203b0ff9e86ed4129bccfbc30a7185ce8012f0da93469b4de8d1545d5e3d1a,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:483678:bibit:sonnet:bibit000807:sonnet_0202:whole_unit_excluded,review:wikisource:record:itws:483678:bibit:sonnet:bibit000807:sonnet_0202,wikisource:record:itws:483678,bibit:sonnet:bibit000807:sonnet_0202,sonnet_segment_quarantine,41200182be873bc4afa86e3f708771988d1d764ed79807176a7a6c6aea65adc4,,not_required_whole_unit_excluded,,,,,,,,565,41200182be873bc4afa86e3f708771988d1d764ed79807176a7a6c6aea65adc4,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:483715:bibit:sonnet:bibit001036:sonnet_0062:occurrence_01,review:wikisource:record:itws:483715:bibit:sonnet:bibit001036:sonnet_0062,wikisource:record:itws:483715,bibit:sonnet:bibit001036:sonnet_0062,sonnet_segment_quarantine,75de1820967506b5fe354c89290269521de01fa50420723b46804f455ba641e4,010c9722a026e019f921f704329a432e972158a11aefb22b2986cd279c70c1f3,contiguous_shingle_window_alignment,112,110,0.982143,8,121,48,610,562,0ed2eaf3ebdd066afdfc743b4ed4da6d3da284d3bbdf2021c1c6d5b57c43de26,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:483716:bibit:sonnet:bibit001036:sonnet_0063:whole_unit_excluded,review:wikisource:record:itws:483716:bibit:sonnet:bibit001036:sonnet_0063,wikisource:record:itws:483716,bibit:sonnet:bibit001036:sonnet_0063,sonnet_segment_quarantine,1c153c17578e7fb727c5868d14aac006aeb28e3fdf9a354da84a1a1eadd2d1b1,,not_required_whole_unit_excluded,,,,,,,,587,1c153c17578e7fb727c5868d14aac006aeb28e3fdf9a354da84a1a1eadd2d1b1,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
