scan_rights_id,scan_title,index_url,index_revision_id,commons_file_title,commons_description_url,commons_page_id,index_author,index_editor,index_translator,index_illustrator,index_publisher,index_city,index_year,index_source,commons_artist,commons_credit,commons_license_short_name,commons_license_code,commons_usage_terms,commons_copyrighted,commons_attribution_required,commons_categories,site_license,site_license_url,underlying_work_evidence,edition_rights_evidence,scan_file_rights_evidence,required_notice,modification_notice,downstream_note,evidence_retrieved_utc,rights_decision,rights_reason
itws-scan:533616,Alamanni - La coltivazione.djvu,https://it.wikisource.org/wiki/Indice:Alamanni_-_La_coltivazione.djvu,2844578,File:Alamanni - La coltivazione.djvu,https://commons.wikimedia.org/wiki/File:Alamanni_-_La_coltivazione.djvu,63079183,Francesco Redi/Giovanni Rucellai/Luigi Alamanni,,,,Vitarelli,,1812,{{GB|KJoHAAAAQAAJ}},Francesco Redi/Giovanni Rucellai/Luigi Alamanni,Google books,Public domain,pd,Public domain,False,false,Francesco Redi|Luigi Alamanni|PD-old-70-expired|CC-PD-Mark|Books without Wikidata item|Giovanni Rucellai|1812 books in Italian|Vitarelli|1812 books from Venice,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1812; author=Francesco Redi/Giovanni Rucellai/Luigi Alamanni; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Vitarelli,https://commons.wikimedia.org/wiki/File:Alamanni_-_La_coltivazione.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:580654,"Albertazzi - Vecchie storie d'amore, 1895.djvu","https://it.wikisource.org/wiki/Indice:Albertazzi_-_Vecchie_storie_d'amore,_1895.djvu",3098394,"File:Albertazzi - Vecchie storie d'amore, 1895.djvu","https://commons.wikimedia.org/wiki/File:Albertazzi_-_Vecchie_storie_d%27amore,_1895.djvu",67750096,Adolfo Albertazzi,,,,Zanichelli,Bologna,1895,{{IA|vecchiestoriedam00albe}},Adolfo Albertazzi,Internet Archive identifier: vecchiestoriedam00albe,Public domain,pd,Public domain,False,false,Adolfo Albertazzi|PD-old-70-expired|Uploaded with IA Upload|DjVu files in Italian|Scans from the Internet Archive/unverified|Images with extracted images|CC-PD-Mark|Scans from the Internet Archive|Books without Wikidata item|Books published by Casa Editrice Zanichelli|1895 books in Italian|Title pages of books published in Bologna|1895 books from Bologna,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1895; author=Adolfo Albertazzi; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Zanichelli,"https://commons.wikimedia.org/wiki/File:Albertazzi_-_Vecchie_storie_d%27amore,_1895.djvu",Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:550063,"Alberti, Leon Battista – Opere volgari, Vol. I, 1960 – BEIC 1723036.djvu","https://it.wikisource.org/wiki/Indice:Alberti,_Leon_Battista_%E2%80%93_Opere_volgari,_Vol._I,_1960_%E2%80%93_BEIC_1723036.djvu",3511731,"File:Alberti, Leon Battista – Opere volgari, Vol. I, 1960 – BEIC 1723036.djvu","https://commons.wikimedia.org/wiki/File:Alberti,_Leon_Battista_%E2%80%93_Opere_volgari,_Vol._I,_1960_%E2%80%93_BEIC_1723036.djvu",64497956,Leon Battista Alberti,Cecil Grayson,,,Laterza,Bari,1960,{{IA|218AlbertiILibriDellaFamigliaSi001}},Leon Battista Alberti,Available in the BEIC digital library and uploaded in partnership with BEIC Foundation.,Public domain,pd,Public domain,False,false,Scrittori d'Italia (Laterza)|Literature of Italy|Media from BEIC|Author died more than 70 years ago public domain images|1960 books|Books with Wikidata item|PD-scan (PD-old-70)|DjVu files in Italian|CC-PD-Mark|Books published in Bari|Books with Wikidata item missing institution|Artworks digital representation of unclassified work|Books by Leon Battista Alberti,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1960; author=Leon Battista Alberti; Commons license=Public domain,editor=Cecil Grayson; translator=; illustrator=; publisher=Laterza,"https://commons.wikimedia.org/wiki/File:Alberti,_Leon_Battista_%E2%80%93_Opere_volgari,_Vol._I,_1960_%E2%80%93_BEIC_1723036.djvu",Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence."
itws-scan:550094,"Alberti, Leon Battista – Opere volgari, Vol. II, 1966 – BEIC 9707880.djvu","https://it.wikisource.org/wiki/Indice:Alberti,_Leon_Battista_%E2%80%93_Opere_volgari,_Vol._II,_1966_%E2%80%93_BEIC_9707880.djvu",2825456,"File:Alberti, Leon Battista – Opere volgari, Vol. II, 1966 – BEIC 9707880.djvu","https://commons.wikimedia.org/wiki/File:Alberti,_Leon_Battista_%E2%80%93_Opere_volgari,_Vol._II,_1966_%E2%80%93_BEIC_9707880.djvu",64518896,Leon Battista Alberti,Cecil Grayson,,,Laterza,Bari,1966,{{IA|234AlbertiRimeSi002}},Leon Battista Alberti,Available in the BEIC digital library and uploaded in partnership with BEIC Foundation.,Public domain,pd,Public domain,False,false,Scrittori d'Italia (Laterza)|Literature of Italy|Media from BEIC|Author died more than 70 years ago public domain images|1966 books|Books with Wikidata item|PD-scan (PD-old-70)|DjVu files in Italian|Images with extracted images|CC-PD-Mark|Books published in Bari|Books with Wikidata item missing institution|Artworks digital representation of unclassified work|Books by Leon Battista Alberti,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1966; author=Leon Battista Alberti; Commons license=Public domain,editor=Cecil Grayson; translator=; illustrator=; publisher=Laterza,"https://commons.wikimedia.org/wiki/File:Alberti,_Leon_Battista_%E2%80%93_Opere_volgari,_Vol._II,_1966_%E2%80%93_BEIC_9707880.djvu",Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence."
itws-scan:550102,"Alberti, Leon Battista – Opere volgari, Vol. III, 1973 – BEIC 1724974.djvu","https://it.wikisource.org/wiki/Indice:Alberti,_Leon_Battista_%E2%80%93_Opere_volgari,_Vol._III,_1973_%E2%80%93_BEIC_1724974.djvu",3865753,"File:Alberti, Leon Battista – Opere volgari, Vol. III, 1973 – BEIC 1724974.djvu","https://commons.wikimedia.org/wiki/File:Alberti,_Leon_Battista_%E2%80%93_Opere_volgari,_Vol._III,_1973_%E2%80%93_BEIC_1724974.djvu",64520930,Leon Battista Alberti,Cecil Grayson,,,Laterza,Bari,1973,{{IA|254AlbertiTrattati3Si003}},Leon Battista Alberti,Available in the BEIC digital library and uploaded in partnership with BEIC Foundation.,Public domain,pd,Public domain,False,false,Scrittori d'Italia (Laterza)|Literature of Italy|Media from BEIC|Author died more than 70 years ago public domain images|Uploaded with pattypan|1973 books|Books with Wikidata item|PD-scan (PD-old-70)|DjVu files in Italian|Images with extracted images|CC-PD-Mark|Books published in Bari|Books with Wikidata item missing institution|Artworks digital representation of unclassified work|Books by Leon Battista Alberti,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1973; author=Leon Battista Alberti; Commons license=Public domain,editor=Cecil Grayson; translator=; illustrator=; publisher=Laterza,"https://commons.wikimedia.org/wiki/File:Alberti,_Leon_Battista_%E2%80%93_Opere_volgari,_Vol._III,_1973_%E2%80%93_BEIC_1724974.djvu",Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence."
itws-scan:609629,"Albini - Il figlio di Grazia, Milano, Vallardi, 1898.djvu","https://it.wikisource.org/wiki/Indice:Albini_-_Il_figlio_di_Grazia,_Milano,_Vallardi,_1898.djvu",2883864,"File:Albini - Il figlio di Grazia, Milano, Vallardi, 1898.djvu","https://commons.wikimedia.org/wiki/File:Albini_-_Il_figlio_di_Grazia,_Milano,_Vallardi,_1898.djvu",70691536,Sofia Bisi Albini,,,,Antonio Vallardi,Milano,1898,{{IA|figliodigrazia00albini}},Sofia Bisi Albini,Internet Archive identifier: figliodigrazia00albini,Public domain,pd,Public domain,False,false,Sofia Bisi Albini|1898 books|PD-old-100-expired|Uploaded with IA Upload|PD-scan (PD-old-auto-expired)|DjVu files in Italian|Scans from the Internet Archive/unverified|Images with extracted images|CC-PD-Mark|Scans from the Internet Archive|Books without Wikidata item,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1898; author=Sofia Bisi Albini; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Antonio Vallardi,"https://commons.wikimedia.org/wiki/File:Albini_-_Il_figlio_di_Grazia,_Milano,_Vallardi,_1898.djvu",Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:453326,Albini - Voci di campanili.djvu,https://it.wikisource.org/wiki/Indice:Albini_-_Voci_di_campanili.djvu,2825457,File:Albini - Voci di campanili.djvu,https://commons.wikimedia.org/wiki/File:Albini_-_Voci_di_campanili.djvu,48873287,Sofia Bisi Albini,,,Emilio Bisi,Istituto Italiano d'Arti Grafiche,Bergamo,1896,{{IA|digitami_LO10904670}},Sofia Bisi Albini,Internet Archive source: http://www.digitami.it/notizia.do?notiziaId=CUB0105913,Public domain,pd,Public domain,False,false,Sofia Bisi Albini|1896 books|PD-old-70-expired|DjVu files in Italian|Images with extracted images|CC-PD-Mark|Books without Wikidata item,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1896; author=Sofia Bisi Albini; Commons license=Public domain,editor=; translator=; illustrator=Emilio Bisi; publisher=Istituto Italiano d'Arti Grafiche,https://commons.wikimedia.org/wiki/File:Albini_-_Voci_di_campanili.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:280879,Alcippo.djvu,https://it.wikisource.org/wiki/Indice:Alcippo.djvu,2839410,File:Alcippo.djvu,https://commons.wikimedia.org/wiki/File:Alcippo.djvu,19521150,Gabriello Chiabrera,,,,Gio. Battista Ciotti,Venezia,1615,{{OPAL|teatro|image82}},Gabriello Chiabrera,Opal Torino,Public domain,pd,Public domain,False,false,Opal libri antichi|Author died more than 100 years ago public domain images|PD-scan (PD-old-100)|DjVu files in Italian|Images with extracted images|CC-PD-Mark|Alcippo (1615)|Pier Giuseppe Giustiniani,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1615; author=Gabriello Chiabrera; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Gio. Battista Ciotti,https://commons.wikimedia.org/wiki/File:Alcippo.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:624144,"Alcune lettere delle cose del Giappone. Dell'anno 1579. insino al 1581, 1584.djvu","https://it.wikisource.org/wiki/Indice:Alcune_lettere_delle_cose_del_Giappone._Dell'anno_1579._insino_al_1581,_1584.djvu",2207961,"File:Alcune lettere delle cose del Giappone. Dell'anno 1579. insino al 1581, 1584.djvu","https://commons.wikimedia.org/wiki/File:Alcune_lettere_delle_cose_del_Giappone._Dell%27anno_1579._insino_al_1581,_1584.djvu",73010817,Compagnia di Gesù,,,,Francesco Zannetti,Roma,1584,{{IA|AlcuneLettereDelleCoseDelGiappone1584Images}},Society of Jesus,Internet Archive identifier: AlcuneLettereDelleCoseDelGiappone1584Images,Public domain,pd,Public domain,False,false,Alcune lettere delle cose del Giappone. Dell'anno 1579. insino al 1581|PD-old-70-expired|Books with Wikidata item|Uploaded with IA Upload|DjVu files in Italian|Scans from the Internet Archive/unverified|Images with extracted images|CC-PD-Mark|Scans from the Internet Archive|Books with Wikidata item redundant image|Books with Wikidata item missing institution|Artworks digital representation of unclassified work,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1584; author=Compagnia di Gesù; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Francesco Zannetti,"https://commons.wikimedia.org/wiki/File:Alcune_lettere_delle_cose_del_Giappone._Dell%27anno_1579._insino_al_1581,_1584.djvu",Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:318232,Alcune operette di Bartolommeo Gamba bassanese.djvu,https://it.wikisource.org/wiki/Indice:Alcune_operette_di_Bartolommeo_Gamba_bassanese.djvu,3604177,File:Alcune operette di Bartolommeo Gamba bassanese.djvu,https://commons.wikimedia.org/wiki/File:Alcune_operette_di_Bartolommeo_Gamba_bassanese.djvu,26993164,Bartolommeo Gamba,,,,Giovanni Silvestri,Milano,1827,{{IA|alcuneoperettedi00gambuoft}},Bartolommeo Gamba,Internet Archive identifier: alcuneoperettedi00gambuoft,Public domain,pd,Public domain,False,false,Author died more than 100 years ago public domain images|DjVu files in Italian|Scans from the Internet Archive/unverified|CC-PD-Mark|Scans from the Internet Archive|1827 books from Milan|Books by Bartolommeo Gamba,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1827; author=Bartolommeo Gamba; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Giovanni Silvestri,https://commons.wikimedia.org/wiki/File:Alcune_operette_di_Bartolommeo_Gamba_bassanese.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
