routing_id,source_unit_id,reference_unit_id,candidate_id,source_group,source_title,poem_author,character_start,character_end,line_count,source_text_sha256,cleaned_character_count,cleaned_sha256,form_evidence,language_evidence,overlap_reference_ids,routing_decision,final_role,activation_status
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1A:block_0088,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1A,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1A:block_0088,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Saggio sulla moda,Antonio Rosmini,59005,59785,14,ad6abdc1786db29517bf969521d1b844f2067471795cb6915d1de50c7a553a59,780,5ee1c3a982b6c7b1da95a02e70e1c0a62f37232a4439ba97749facdc579d3933,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1A:block_0105,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1A,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1A:block_0105,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Saggio sulla moda,Antonio Rosmini,66430,67177,14,ad6abdc1786db29517bf969521d1b844f2067471795cb6915d1de50c7a553a59,747,3e7d2f456350009cb3203595f601d27dae7fc48d184ef595944723fc97b16217,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1A:block_0107,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1A,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1A:block_0107,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Saggio sulla moda,Antonio Rosmini,68457,69201,14,ad6abdc1786db29517bf969521d1b844f2067471795cb6915d1de50c7a553a59,744,6d4dd07552db6968c3c8d632b43f9763d22e3bbe4d19ddddd1805126a06d45d4,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1A:block_0109,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1A,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1A:block_0109,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Saggio sulla moda,Antonio Rosmini,69988,70774,14,ad6abdc1786db29517bf969521d1b844f2067471795cb6915d1de50c7a553a59,786,40329be188ab0648f69787ead3b32647e5f4c8440c03c4314023fbe1e8cbc52c,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0027,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1B,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0027,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Scritti vari di metodo e pedagogia,Antonio Rosmini,46989,47884,14,fa35888cd6dde667dd13cb80de057758e5297a96c2648d4b24485c24954a6696,895,f014f40993896794392347e2744b36bcf00c47f0c995b09b36c2fb2d1123bb22,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0036,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1B,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0036,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Scritti vari di metodo e pedagogia,Antonio Rosmini,55770,56714,14,fa35888cd6dde667dd13cb80de057758e5297a96c2648d4b24485c24954a6696,944,bbb492af769ecced6ab563015416423cebafeb6bede2ca09c0cd6ef8c0084c0c,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0049,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1B,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0049,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Scritti vari di metodo e pedagogia,Antonio Rosmini,79780,80705,14,fa35888cd6dde667dd13cb80de057758e5297a96c2648d4b24485c24954a6696,925,33dae0e39e788497da55e9557cbd436ed3f78b22da2bc637ca823284d70e4cd1,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0244,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1B,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0244,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Scritti vari di metodo e pedagogia,Antonio Rosmini,386061,387041,14,fa35888cd6dde667dd13cb80de057758e5297a96c2648d4b24485c24954a6696,980,551c3bdb30c30729ad127fd9156b4f490b88d068c787b6bff3e291d6515ce282,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0299,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1B,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0299,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Scritti vari di metodo e pedagogia,Antonio Rosmini,425355,426324,14,fa35888cd6dde667dd13cb80de057758e5297a96c2648d4b24485c24954a6696,969,6fb5499b83a7a4876c43130356e32b00aaf16832644bf3756c1ec30b9382c575,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0325,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1B,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0325,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Scritti vari di metodo e pedagogia,Antonio Rosmini,449618,450549,14,fa35888cd6dde667dd13cb80de057758e5297a96c2648d4b24485c24954a6696,931,32c8cacfeaa0493f481e5e4704637e070e108d6fbbe0bc436119563b6b2e4180,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0342,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1B,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0342,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Scritti vari di metodo e pedagogia,Antonio Rosmini,473227,474221,14,fa35888cd6dde667dd13cb80de057758e5297a96c2648d4b24485c24954a6696,994,951aaed65f8ed38b0d8e07057bade367fc275e1445e8d9abc1bdf4c2601adf78,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0349,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1B,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0349,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Scritti vari di metodo e pedagogia,Antonio Rosmini,479384,480280,14,fa35888cd6dde667dd13cb80de057758e5297a96c2648d4b24485c24954a6696,896,d62a015ccec3346eca945524dfa1f3844a61b4c1ece1b36c8242156659ac8ffe,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0405,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1B,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0405,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Scritti vari di metodo e pedagogia,Antonio Rosmini,542903,543827,14,fa35888cd6dde667dd13cb80de057758e5297a96c2648d4b24485c24954a6696,924,d342b257f7ecb7d8da999b10a4053a0160807e5ca6d07685d2667510fea69e3d,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0432,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1B,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0432,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Scritti vari di metodo e pedagogia,Antonio Rosmini,563594,564551,14,fa35888cd6dde667dd13cb80de057758e5297a96c2648d4b24485c24954a6696,957,af5c28b36947bcd2619a417399b3fcb6cb3994a766a61fc58a5210c96f99c6cb,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0434,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1B,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1B:block_0434,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Scritti vari di metodo e pedagogia,Antonio Rosmini,566792,567660,14,fa35888cd6dde667dd13cb80de057758e5297a96c2648d4b24485c24954a6696,868,d53062d179ed6016c07d77779145b440e690f950f357e7a2417d05488a792142,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1C:block_0045,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1C,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1C:block_0045,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sull'idillio e sulla nuova lett. in Italia,Antonio Rosmini,60791,61669,14,d8c0a901b01c5955802566a34f0b9555f9ec91bc32436ee0f8e001e61f28c8f5,878,c0a5622c2968919f2dd02048abc63c6e6fae0357ffccbb4494146c4fff22b81a,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1C:block_0062,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1C,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1C:block_0062,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sull'idillio e sulla nuova lett. in Italia,Antonio Rosmini,89208,90107,14,d8c0a901b01c5955802566a34f0b9555f9ec91bc32436ee0f8e001e61f28c8f5,899,9b6eadd4e1dd872538b556d0ce8267cd0430e0dd31b45ebb3de838f58ab2b482,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1C:block_0087,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1C,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1C:block_0087,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sull'idillio e sulla nuova lett. in Italia,Antonio Rosmini,130688,131561,14,d8c0a901b01c5955802566a34f0b9555f9ec91bc32436ee0f8e001e61f28c8f5,873,e6e294e80185e171904661ff794fc25bc92077fb25c1323dbb838893e129424c,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1C:block_0106,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1C,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1C:block_0106,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sull'idillio e sulla nuova lett. in Italia,Antonio Rosmini,151285,152111,14,d8c0a901b01c5955802566a34f0b9555f9ec91bc32436ee0f8e001e61f28c8f5,826,2f9138730538c624cc14d989a7b8dc31732085c99ca957a812620a1810e9dbcf,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0065,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1D,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0065,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sulle categorie e la dialettica,Antonio Rosmini,61728,62635,14,d015e9e7130dd72cc802a392175b4681792384c865d0a207838445e2ee1cdd2f,907,4ef57166c5b072d0c12090c27557720004ecdfff3f355288da7885b98cf7875b,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0088,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1D,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0088,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sulle categorie e la dialettica,Antonio Rosmini,83756,84609,14,d015e9e7130dd72cc802a392175b4681792384c865d0a207838445e2ee1cdd2f,853,533bf80e0e779d3ed0655fc2e029e51a0d073dc044d93f5ed404416af1f3f4b4,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0117,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1D,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0117,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sulle categorie e la dialettica,Antonio Rosmini,116090,116958,14,d015e9e7130dd72cc802a392175b4681792384c865d0a207838445e2ee1cdd2f,868,5de139ead5056578d31f2f243be310e94afb22c5fd8e5d98910729fd23207147,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0159,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1D,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0159,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sulle categorie e la dialettica,Antonio Rosmini,143160,144055,14,d015e9e7130dd72cc802a392175b4681792384c865d0a207838445e2ee1cdd2f,895,b7b8fe07f86face7d0bdee3ca8edbb90699b91e21041b8d0274da6963c725e9b,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0161,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1D,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0161,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sulle categorie e la dialettica,Antonio Rosmini,144418,145268,14,d015e9e7130dd72cc802a392175b4681792384c865d0a207838445e2ee1cdd2f,850,2335093082a3a67efad8b7ee27c17ddae4d8bf78105dd4d84f108c3406eedf0d,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0173,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1D,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0173,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sulle categorie e la dialettica,Antonio Rosmini,153586,154439,14,d015e9e7130dd72cc802a392175b4681792384c865d0a207838445e2ee1cdd2f,853,fd06d975911afa7d7120fb014578df17e3b0fa3d344cfb4a64a388905d61ac93,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0175,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1D,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0175,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sulle categorie e la dialettica,Antonio Rosmini,154687,155434,14,d015e9e7130dd72cc802a392175b4681792384c865d0a207838445e2ee1cdd2f,747,f5b57a5dd4937373b53d210a915cdeee10bcb2ba342858b7882094b0fd6373c6,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0176,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1D,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0176,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sulle categorie e la dialettica,Antonio Rosmini,155435,156317,14,d015e9e7130dd72cc802a392175b4681792384c865d0a207838445e2ee1cdd2f,882,1c3c9877e9e94218aa6fe7d1c14daff2809dac28c63fa26bac197360f9e935db,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0179,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1D,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0179,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sulle categorie e la dialettica,Antonio Rosmini,158033,158948,14,d015e9e7130dd72cc802a392175b4681792384c865d0a207838445e2ee1cdd2f,915,ee9695bd8a823d4d622603b0906c4161c2e23c1c00b2844bcc921d86e73fa3da,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0254,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1D,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0254,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sulle categorie e la dialettica,Antonio Rosmini,251788,252603,14,d015e9e7130dd72cc802a392175b4681792384c865d0a207838445e2ee1cdd2f,815,d372abeca3673df6c81e10bc10bb0197db0d137aa42ddc1efffe3314600b2510,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0282,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1D,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0282,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sulle categorie e la dialettica,Antonio Rosmini,277149,277927,14,d015e9e7130dd72cc802a392175b4681792384c865d0a207838445e2ee1cdd2f,778,392894cab21bc8bf244beccd76f33cefbd4001152dc2800a2a9a75352b12ca54,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0283,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1D,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1D:block_0283,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Sulle categorie e la dialettica,Antonio Rosmini,277928,278827,14,d015e9e7130dd72cc802a392175b4681792384c865d0a207838445e2ee1cdd2f,899,f0534d419fbfddb76ccd0cc5b551e67602f3f4e84af54e58c629ca724d0281b7,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
