object_id,title,authors,periods,genres,assigned_role,route,audit_status,audit_flags,duplicate_of_object_id,cache_status,tei_sha256,body_characters,candidate_safe_characters,routed_training_characters,residual_characters,non_sonnet_verse_characters,explicit_sonnet_count,structural_14_line_candidate_count,structural_sonnet_variant_count,eligible_new_sonnet_count,held_out_text_hits,bracketed_text_markers,editorial_reference_markers,digital_title,digital_authors,source_titles,source_editors,source_publisher,source_publication_place,source_publication_date,source_identifier,availability,tei_languages,tei_genres,revision_count,landing_page_url,xml_url,error
bibit000196,Epistolario (1816-1818),"Foscolo, Ugo",800,Lettere ed epistolari,nineteenth_century_bridge,nineteenth_century_bridge,review_required,review_editorial_brackets,,hit,727a56d77f2df68f2ce513c4277fbe1cc8a1fd779e91dfec81ae7d156bef0cf7,759838,757585,757585,757388,2428,0,1,0,0,,230,0,Epistolario (1816-1818),Ugo Foscolo,"Epistolario. 7, 7 settembre 1816-fine del 1818;v.","Scotti, Mario",F. Le Monnier,Firenze,1970,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Lettere ed epistolari,4,http://www.bibliotecaitaliana.it/scheda/bibit000196,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000196,
bibit000399,Epistolario (1819-1821),"Foscolo, Ugo",800,Lettere ed epistolari,nineteenth_century_bridge,nineteenth_century_bridge,review_required,review_editorial_brackets,,hit,0689e07b8290005607860bae1381786ed123919b25e7d4f3f882441ea3b013ef,696438,696438,696438,694949,1487,0,0,0,0,,280,0,Epistolario (1819-1821),Ugo Foscolo,"Epistolario. 8, 1819-1821;v.","Scotti, Mario",Le Monnier,Firenze,1974,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Lettere ed epistolari,4,http://www.bibliotecaitaliana.it/scheda/bibit000399,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000399,
bibit001293,Epistolario (1820-1827),"Foscolo, Ugo",800,Lettere ed epistolari,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,f8efdc1c0cb794448d679787dece733d425866f9bdb3cf4ae6dd1ad70e00dc09,789806,789806,789806,784543,5236,0,0,0,0,,2,0,Epistolario (1820-1827),Ugo Foscolo,"Epistolario. 3, 1820-1827;v.","Orlandini, Francesco Silvio;Mayer, Enrico",F. Le Monnier,Firenze,1923,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Lettere ed epistolari,4,http://www.bibliotecaitaliana.it/scheda/bibit001293,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001293,
bibit001206,Epistolario (1822-1824),"Foscolo, Ugo",800,Lettere ed epistolari,nineteenth_century_bridge,nineteenth_century_bridge,review_required,review_editorial_brackets,,hit,14f92d65c4289f8b0c1b7530abfc16e8f242a35fbefe22875ed120fc97eed509,885207,885207,885207,881408,3796,0,0,0,0,,337,0,Epistolario (1822-1824),Ugo Foscolo,"Epistolario. 9, 1822-1824;v.","Scotti, Mario",F. Le Monnier,Firenze,1994,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Lettere ed epistolari,4,http://www.bibliotecaitaliana.it/scheda/bibit001206,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001206,
bibit001411,Epoche della lingua italiana,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,review_required,review_editorial_brackets,,hit,9bd2056ac572a702fb6e562de53b89565c0f84b08eb92ad657434f07bc9ad797,494545,494545,494545,485693,8680,0,0,0,0,,82,0,Epoche della lingua italiana,Ugo Foscolo,Epoche della lingua italiana;v.,"Foligno, Cesare",F. Le Monnier,Firenze,1958,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001411,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001411,
bibit001151,Esame su le accuse contro Vincenzo Monti,"Foscolo, Ugo",800,Oratoria,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,1e45b25561aec728bd67e9b1e18621b9aa4f0972fae95729f3b2b85caf2eacc4,23459,23459,23459,23375,84,0,0,0,0,,8,0,Esame su le accuse contro Vincenzo Monti,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Oratoria,4,http://www.bibliotecaitaliana.it/scheda/bibit001151,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001151,
bibit00332,Esperimento di traduzione dell'Iliade di Omero,"Foscolo, Ugo",800,"Commenti, traduzioni e volgarizzamenti",nineteenth_century_bridge,,error,fetch_or_parse_error,,known_empty,,,,,,,,,,0,,,,,,,,,,,,,,,,http://www.bibliotecaitaliana.it/scheda/bibit00332,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit00332,ValueError: archive returned empty TEI under catalog and padded identifiers
bibit000597,Esperimento sopra i principi della letteratura,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,09b0e2d7a39a0d19a1a941890dba4159b888f3ce21317a38eef90b0c2e0b6d01,8375,8375,8375,8300,74,0,0,0,0,,0,0,Esperimento sopra i principi della letteratura,Ugo Foscolo,"Lezioni , articoli di critica e di polemica : 1809-1811;v.","Santini, Emilio",F.Le Monnier,Firenze,1933,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit000597,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000597,
bibit000926,In difesa del Generale Pino,"Foscolo, Ugo",800,Oratoria,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,e6f8c879356d83c665a67d66a176b1ac7ff02e4e25bb5a49b5ff4772380a2d71,4178,4178,4178,4178,0,0,0,0,0,,0,0,In difesa del Generale Pino,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Oratoria,4,http://www.bibliotecaitaliana.it/scheda/bibit000926,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000926,
bibit000841,In difesa dell'orazione inaugurale,"Foscolo, Ugo",800,Oratoria,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,ab5b0f8a9c3819d2ee5953bf5b761ebb51662bcb8e3a0518161ccb74e6cb1c42,17518,17518,17518,17518,0,0,0,0,0,,0,0,In difesa dell'orazione inaugurale,Ugo Foscolo,"Lezioni , articoli di critica e di polemica : 1809-1811;v.","Santini, Emilio",F.Le Monnier,Firenze,1933,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Oratoria,4,http://www.bibliotecaitaliana.it/scheda/bibit000841,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000841,
bibit001288,Intorno ad un elogio funebre di Pietro Teuilié,"Foscolo, Ugo",800,Oratoria,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,68771f7605ff2e037fd61baf2e3277cf0d06a52d786282bb2abca746d0623fe0,12729,12729,12729,12729,0,0,0,0,0,,0,0,Intorno ad un elogio funebre di Pietro Teuilié,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Oratoria,4,http://www.bibliotecaitaliana.it/scheda/bibit001288,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001288,
bibit000872,La chioma di Berenice,"Foscolo, Ugo",800,Poesia,nineteenth_century_bridge,nineteenth_century_bridge,review_required,review_editorial_brackets,,hit,cbca4fb5904b7cd2f334c79b3d00dcc8685495b4d743555fb241dcee38051ac1,306967,301878,301878,297939,8568,0,2,0,0,,35,1,La chioma di Berenice,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000872,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000872,
bibit000187,Le Grazie,"Foscolo, Ugo",800,Poesia,nineteenth_century_bridge,nineteenth_century_bridge,review_required,note_multilingual_metadata;review_editorial_brackets,,hit,a107ef7f1596d03010da5e4f679b76332038e86bd286447065c9f47d3893e221,51502,51013,51013,1547,48874,0,1,0,0,,31,0,Le Grazie,Ugo Foscolo,Le opere;Poesie e carmi : Poesie ; Dei sepolcri ; Poesie postume ; Le Grazie,"Pagliai, Francesco;Folena, Gianfranco;Scotti, Mario",F. Le Monnier,Firenze,1985,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,"851.6 - Poesia italiana. Periodo del rinnovamento, 1748-1814.;Poesia",4,http://www.bibliotecaitaliana.it/scheda/bibit000187,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000187,
bibit001144,Le donne italiane,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,faf27f6a71eb96a0a0e3801806b18438c26d036bcf7b77a49f152ad9761b4638,106034,106034,106034,104829,1205,0,0,0,0,,0,0,Le donne italiane,Ugo Foscolo,"Scritti vari di critica storica e letteraria, (1817-1827);v.","Limentani, Uberto;Lindon, J. M. A.",F. Le Monnier,Firenze,1978,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001144,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001144,
bibit001328,Lettera a Monsieur Guillon,"Foscolo, Ugo",800,Lettere ed epistolari,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,0e290eed8a15d9b3cc0391825fe4f67c8d22dcb9529853778b9d7663abae8c57,22983,22983,22983,19172,3811,0,0,0,0,,2,0,Lettera a Monsieur Guillon,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Lettere ed epistolari,4,http://www.bibliotecaitaliana.it/scheda/bibit001328,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001328,
bibit000222,Lettera apologetica,"Foscolo, Ugo",800,oratoria,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,043481adad79d9c696dd7b2c427554cbba2baa383dd70c955f7d3acc2cb77a21,226825,226825,226825,225239,1586,0,0,0,0,,0,0,Lettera apologetica,Ugo Foscolo,La lettera apologetica;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1964,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,oratoria,4,http://www.bibliotecaitaliana.it/scheda/bibit000222,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000222,
bibit001197,Lettere scritte dall'Inghilterra,"Foscolo, Ugo",800,Lettere ed epistolari,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,849f27d0f72457934609320f65aa6c65943a6fb127090cbbacb1290506da8bd4,103653,103653,103653,97706,5941,0,0,0,0,,10,0,Lettere scritte dall'Inghilterra,Ugo Foscolo,Prose e saggi;v.,"Gavazzeni, Franco;Terzoli, Maria Antonietta;Lavezzi, Gianfranca;Lombardi, Elena",Einaudi-Gallimard,Torino,1995,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Lettere ed epistolari,4,http://www.bibliotecaitaliana.it/scheda/bibit001197,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001197,
bibit001115,Lezioni pavesi su la letteratura e la lingua,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,10b830c745ac7ec9737ef433ccbe7530d79370cadec015000780e00d92d5c3f4,62575,62575,62575,62371,204,0,0,0,0,,2,0,Lezioni pavesi su la letteratura e la lingua,Ugo Foscolo,"Lezioni, articoli di critica e di polemica : 1809-1811;v.","Santini, Emilio",F. Le Monnier,Firenze,1933,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001115,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001115,
bibit001252,Memoria intorno ai Druidi,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,baf39b5e7db23d63458209fc5690e500281dbc2cfeebdf311dd397ba1d588835,63768,63768,63768,63522,246,0,0,0,0,,0,0,Memoria intorno ai Druidi,Ugo Foscolo,"Lezioni, articoli di critica e di polemica : 1809-1811;v.","Santini, Emilio",Le Monnier,Firenze,1933,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001252,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001252,
bibit000297,Nel Circolo Costituzionale di Milano,"Foscolo, Ugo",800,Documenti,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,d76f07ad27634d942fb7781f9b361513238bfbe6fd733a309e15dd1f8e405f77,3650,3650,3650,3650,0,0,0,0,0,,0,0,Nel Circolo Costituzionale di Milano,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Documenti,4,http://www.bibliotecaitaliana.it/scheda/bibit000297,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000297,
bibit000451,Notizia intorno a Didimo Chierico,"Foscolo, Ugo",800,"Prosa scientifica, morale e d'invenzione",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,24b469a9546025d5857e321b3375e5aaee3e1460a3e1e18db7b1025636f2ac6d,19728,19728,19728,19651,76,0,0,0,0,,1,0,Notizia intorno a Didimo Chierico,Ugo Foscolo,Opere;v.,"Gavazzeni, Franco",R. Ricciardi,Milano-Napoli,1974-1981,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,"Prosa scientifica, morale e d'invenzione",4,http://www.bibliotecaitaliana.it/scheda/bibit000451,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000451,
bibit001637,Opere di Raimondo Montecuccoli,"Foscolo, Ugo",800,"Commenti, traduzioni e volgarizzamenti",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,1d397a7121b3cf1813df02172e6311eb20158dd16ae93a95c3be23f2164399f6,188912,188912,188912,188870,42,0,0,0,0,,6,0,Opere di Raimondo Montecuccoli,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,"Commenti, traduzioni e volgarizzamenti",4,http://www.bibliotecaitaliana.it/scheda/bibit001637,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001637,
bibit001370,Orazione a Bonaparte pel Congresso di Lione,"Foscolo, Ugo",800,Oratoria,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,3207a234d5b0a4f45a0762cdf222fad5f08706c449fb4087fe133ba37e66960a,52884,52884,52884,52884,0,0,0,0,0,,2,0,Orazione a Bonaparte pel Congresso di Lione,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Oratoria,4,http://www.bibliotecaitaliana.it/scheda/bibit001370,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001370,
bibit001071,Osservazioni sul poema del Bardo,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,be8d4b0e4bd79fcaad6b7c73769ef49050786e8615dbdd2a88f2cb2bb900d0bb,23084,23084,23084,20261,2827,0,0,0,0,,0,0,Osservazioni sul poema del Bardo,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001071,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001071,
bibit000639,Pagine d'arte sparse originali e tradotte,"Foscolo, Ugo",800,Traduzioni e volgarizzamenti,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,6cb78f5640b6d02c23f8ec39ac4513367ad5bf8f6b8c8f66f7e1c08ad8a5b2ba,5696,5696,5696,5696,0,0,0,0,0,,0,0,Pagine d'arte sparse originali e tradotte,Ugo Foscolo,Prose varie d'arte;v.,"Fubini, Mario",F. Le Monnier,Firenze,1951,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Traduzioni e volgarizzamenti,4,http://www.bibliotecaitaliana.it/scheda/bibit000639,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000639,
bibit000147,Parere su l'ufficio degl'Ispettori degli studi,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,ab7bb0052a53e685f53119a802bed70ed837fa24c59ee1dddcbd2ba3240125f1,12050,12050,12050,12050,0,0,0,0,0,,0,0,Parere su l'ufficio degl'Ispettori degli studi,Ugo Foscolo,"Lezioni, articoli di critica e di polemica : 1809-1811;v.","Santini, Emilio",F. Le Monnier,Firenze,1933,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit000147,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000147,
bibit000670,Per il progetto di un codice militare disciplinare,"Foscolo, Ugo",800,Testi storici e storiografici,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,9041cf03af58e7831b87b6a2bb78d7e1fc20e49d85c582db3316f02e1ff0a056,8518,8518,8518,8518,0,0,0,0,0,,18,0,Per il progetto di un codice militare disciplinare,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Testi storici e storiografici,4,http://www.bibliotecaitaliana.it/scheda/bibit000670,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000670,
bibit000353,Per la istituzione d'un teatro civico,"Foscolo, Ugo",800,Oratoria,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,b69272b3f1273265fa94917a1b7f15f179c4ff3b8b3f3409a0264f539ca418cf,2228,2228,2228,2228,0,0,0,0,0,,0,0,Per la istituzione d'un teatro civico,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Oratoria,4,http://www.bibliotecaitaliana.it/scheda/bibit000353,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000353,
