ebook_id,title,authors,source_pool,source_archive,source_url,period_bucket,input_role,final_role,probe_decision,source_decision,extraction_policy,canonical_reference_ids,language_route,cache_path,cache_sha256,cleaned_sha256,cleaned_character_count,included_record_character_count,excluded_character_count,sonnet_candidate_count,eligible_standard_sonnet_count,unresolved_sonnet_review_count,residual_heldout_overlap_ids
17906,Libro proibito,"Ghislanzoni, Antonio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/17906,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg17906.txt,729a38e218dd328e317ebf47fac5fbf27e8f07a19f2309eaf11adee18bd9aa87,716573a8834a25ebd1cd2952a4e26789e5e77b915866f277b679e98bb74bf52f,100670,100670,0,1,0,0,
17908,Nel sogno,Neera,pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/17908,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg17908.txt,6d2076426b82d90e8fbc172b86bd23b25266f44c099318843b26c59e2e924854,c02feba324d1263803ac68e682691b87daa72b33a9fd415ddef7e2160cfb300e,98590,98590,0,0,0,0,
17986,"Dialogo sopra la generatione de venti, baleni, tuoni, fulgori, fiumi, laghi, valli et montagne","Agrippa, Camillo",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/17986,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg17986.txt,9fafb8a05897ebe97f0f6374554bc55629a0ece0ae3353cfb97c8f0427fd4f52,9166692b0ddf931294861282b7e1014d74584b1c1198a4eca746c7b3ef732ae2,49530,49530,0,0,0,0,
18046,Una notte fatale: ovvero il racconto dell'esiliato / bozzetti milanesi,"Porati, R. A.",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/18046,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg18046.txt,889c1a04131f38a0e87219bf610efe696f47e2e3d2e3b918b1aa0a81db09fa8f,deb97dc110438a5145d15951db0488ac71c7b836084658e86cec97753e513c1b,257145,257145,0,0,0,0,
18088,Libro bizzarro,"Ghislanzoni, Antonio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/18088,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg18088.txt,4c211ba7d392c047476d685d9c017b7d53defa71a37845eb1d778871313d1cc5,483a4dda1272cdb99e0ed6373580def3ca8e3e4e8afb01574b53218e2be92237,135029,135029,0,0,0,0,
19024,La battaglia di Benevento: Storia del secolo XIII,"Guerrazzi, Francesco Domenico",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19024,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg19024.txt,ace0369b0bcd38651503998ee869bc48216a927eb844797ac8a9b36b13047ee9,3c0b0209a64e261bef9fcdac0da2f85dfccb0705f0ae42c7ffadde773c68a471,1200611,1200611,0,0,0,0,
19034,AbrakadabraL Storia dell'avvenire,"Ghislanzoni, Antonio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19034,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg19034.txt,2cdea21677b6b0906666dae7e88a4badb60d232be76ab989fa0beadaa9b01ba9,e23e34fa26ae59e5bbcd28692697c6dc58570df4644ae99db01ade966edc43bc,468841,468841,0,0,0,0,
19039,Margherita Pusterla: Racconto storico,"Cantù, Cesare",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19039,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg19039.txt,7f7b879e1996afe96e769cae7d5e62c22bd2203de45b7de22f7860baf4a3cf78,98326edcbd4c95032413ff174c6251a9baa11c194f3ad7e3e10c0f40c1eb376b,899317,899317,0,0,0,0,
19048,Storia di un'anima,"Bazzero, Ambrogio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19048,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg19048.txt,1ed2e2189ce28455aa813c158d3bd8ee2d99cd98ab8879d2951ffac47c66823f,2fba280025b228ec1a156f313f4ba9ff3835b3d8e50aeb73c86402fbd32ea170,580906,580906,0,0,0,0,
19426,I moribondi del Palazzo Carignano,"Petruccelli della Gattina, Ferdinando",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19426,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg19426.txt,af378a7625ec35575aa6b7002549b1166f8aea7663692313bb7bac679a67c996,8e5fcef6db9fb66ea49cad8b51cccbf9a8d53fbf02ff0e3587821824bea3a942,274364,274364,0,0,0,0,
19428,Le nostalgie,"Gualdo, Luigi",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19428,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg19428.txt,6d1a4408bfbafc82fcaf51c5c1c5cbeeee611650954723ed2bf321b2bd56926b,2b4aaa476af2dca03101d8f6d878f3b8d69c562d954f537a6a5db37bc1be1d69,80740,75483,5257,11,10,0,
19429,Poesie inedite vol. I,"Pellico, Silvio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19429,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg19429.txt,14e4ed15367e44954384e1b5cdafadfa2e3aa8cc430033527ebfeee3d8811a5c,debb3c4661ed55518ab75ea5985c44c9bb0f562fed7e0cad638fbc1d0f0d5d26,238933,238933,0,0,0,0,
19524,La Marfisa bizzarra,"Gozzi, Carlo",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19524,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg19524.txt,dfa28822a8215435eaeefb281151a4a3b877d372e502447823058012ba766382,a9c7d152ff17717a79c69e3d2aa4496d33d835754f2d605d62d41b1777458b6b,459218,459218,0,0,0,0,
19558,Poesie inedite vol. II,"Pellico, Silvio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19558,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg19558.txt,4c59b32859d8cc80c61a405add1e1639b5a6deaf651e65809cf3517743fac438,2d5871187e7e0b3aa47a78b77648b589cfbed3157c02c14fb6861cb467191b5c,267413,267413,0,0,0,0,
19688,Documento che invita i mercanti ebrei a stabilirsi in Livorno e Pisa (Costituzione Livornina): Shoenberg Collection - Manuscript Number: ljs379,"Ferdinando I, Grand-Duke of Tuscany",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19688,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg19688.txt,2998ded6b1eb72c900e032f4912457fb6c03e97302f33484962e48cbd7f79a22,a4b09553e7635c38f2dba1f928e892f931fc58f84d2f43b8494205569928da4b,26489,26489,0,0,0,0,
19808,"Della storia d'Italia dalle origini fino ai nostri giorni, sommario. v. 1","Balbo, Cesare, conte",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19808,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg19808.txt,baac40055119d5164093c1fc41ceeef9d04014f977f372a2d083d58bd5ac1c58,2179d20510bf0ddab8d4963b092abd88f5ad2c13b820364bc2a4b105be708e8c,621048,621048,0,0,0,0,
19886,Fiore di leggende: Cantari antichi I - cantari leggendari,,pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19886,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg19886.txt,c41ccc44abf68face3cc242eb0bb4361ac4c038226ca04bb7826bff855c118d5,5e1e2833b5dbfaaacd096b95da2c993151add61e4ecf95ac0a019b9bac0977e0,537411,537411,0,8,0,0,
19888,Nuove storie d'ogni colore,"De Marchi, Emilio",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19888,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg19888.txt,641ac2fb2322a89525d47f60190610a9ce86bbf8bd0f89a699d3ea4c887b090c,ad0a5e9dfc9a1aeb548268e229ce87f7905435653aa569f7c77092abe22b107d,233480,233480,0,0,0,0,
19894,In gondoleta: Barcarole e Rime Veneziane,"Negri, Antonio",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/19894,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,exclude_standard_italian_core_language_composition,conditioned_candidate_not_activated,no_standard_core_extraction,,conditioned_separate,data/local/gutenberg/metadata_review_v1/pg19894.txt,e7750f4a4c6ed9f33ff9aceda36b5faf4e4a6ed30b355ec17b330184ffbc623a,2bf820cd3aaaba2078cdbaca6ff4e6b8c4e93003949c84c3e822498e148f2f5e,55772,0,55772,0,0,0,
20062,Lo assedio di Roma,"Guerrazzi, Francesco Domenico",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/20062,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg20062.txt,2c1b540cb8602fbc362b50bc2868c79c4dddf869e453d1292822c4e57e3f31ef,2e32e0a7dbcad2794db2037e0590a353eaf2a2e2f634f5cfafe28da576ec2412,1515759,1515759,0,0,0,0,
20094,"Opere, Volume Secondo : scritti critici e letterari","Berchet, Giovanni",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/20094,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg20094.txt,e14676006428a340fbddf1b857791870e787a0bc1c324e747f2057305b470e88,58e36ca7368c26fd56aaf8eef20e431c9409204b6c94d55b4260d1a378cd9835,490858,490858,0,0,0,0,
20182,La rovina,"Novaro, Angiolo Silvio",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/20182,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg20182.txt,f64dfa2d492eef52d0de953b123972c3cec416f1c7f8268ccefddec8ee857f38,14f6b5c7694c7e82fe0f507bd74b02f8b3e378d48b677b8214c57a5f9c5a0fd2,108632,108632,0,0,0,0,
20639,La gran rivale,"Gualdo, Luigi",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/20639,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg20639.txt,e7634067f5ef4711a9d0c450b899c8c6e25edad0b4a238b7a72e740eaed524e8,d03dbfd4dd61e407c07a40cf2b9e4c848d9ea1031176ed8604d12ad9d062b8da,452047,452047,0,0,0,0,
21423,L'infedele,"Serao, Matilde",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/21423,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg21423.txt,a72033e00be135002f52bfba4e75d65aadb67161f01d8176ec1c9eda27b288cd,e88c07d0491273cb88f55a7d20a46b7f0c601b460cef2d0f0358c59537e05063,151784,151784,0,0,0,0,
21424,"Il Comento alla Divina Commedia, e gli altri scritti intorno a Dante, vol. 1","Boccaccio, Giovanni",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/21424,origins_through_1800,historical_general,historical_general,quarantine_embedded_duplicate_segments_before_activation,eligible_standard_core_pending_processed_build,remove_embedded_canonical_segments_preserve_unique_text,bibit:bibit000101;current:ll_boccaccio_trattatello,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg21424.txt,c8f8d093837e5eef8305ad2b172a4dbfc1b2d259f0df6fb8ec51afacc7d4f68a,c26d02c6a5a5b28789c1f02332105708e95b1241ec068022216d4e28f83b3c06,542432,420141,122291,0,0,0,
21683,Gli duoi fratelli rivali,"Porta, Giambattista della",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/21683,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg21683.txt,8912a45c4109f1d48d2ab0639ff9e942a7461c40be866093b13c4661fe7f02ef,676b0e4842c6d1ad92951f066272be9f4486e7af7bdd993bfd1eeafbecb88030,178496,178496,0,0,0,0,
22025,Costituzione della Repubblica Italiana e Statuti Costituzionali del Regno d'Italia,Anonymous,pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/22025,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg22025.txt,b7dff4a5dbd61a633dca1bd840b7d7e8996aa695bca2bffd0c2c9ca4daf3fa8d,dd56bd0306e1a2419c9b78077f276c5520d4d62bbf88cea7eed83059e2f8fd44,146421,146058,363,0,0,0,
22026,"I demagoghi: O, I misteri di Livorno","Monteverde, Cesare",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/22026,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg22026.txt,52af1d290e7263a640f5fd2974c4fb85c81d28f11f51b1381727211a56e90433,08434db3a1e476f2a5060196b6ce0d28dc09cc6aa37030e294df37679dde5961,656518,655159,1359,0,0,0,
22498,Le commedie - lo astrologo,"Porta, Giambattista della",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/22498,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg22498.txt,8a94fab092f58b7642989be6363f5b5b9169d26c30943dd33819c2c466c33ea0,9bc8b9b950aa7e298c33ffa6e4205423ab6e343b4985a3035c4e94be6d043e18,137620,137620,0,0,0,0,
22502,Economisti del cinque e seicento,"Montanari, Geminiano;Scaruffi, Gasparo;Serra, Antonio, active 1613",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/22502,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg22502.txt,b3c67776b507c86cd74686aa3d1df8ba599716cf480eb39df09d25c79c000fb8,f7cb52c414d1c0c002aa3ebc9a124320d9b938ab2ae814f5b1d0341387c7a432,807937,807338,599,1,1,0,
22505,Riconciliazione,"Guidi, Tommasina",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/22505,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg22505.txt,02c335ac5bd80e8bffb7ee3d8df179f81f1d7ef49990934d5e8d2fd6552ae5dc,8bc1afea0c4a1b153e7928e3140468c5148bd90c2f5e60b8101b4670a84bceb3,121654,120304,1350,0,0,0,
